plasma1.fb,tep_fep.to_SDS_Fraction[1],i_iss.T,blanket.TBR,Doubling_Time,Self_Sufficiency_Time,Startup_Inventory
0.14,0.39667,9.33333,1.18333.2,3229.0,92.0,1944.381336840124
0.14,0.39667,9.33333,1.18333.3,3229.0,92.0,1944.381336840124
0.14,0.39667,9.33333,1.18333.4,3229.0,92.0,1944.381336840124
0.14,0.39667,9.33333,1.18333.5,3229.0,92.0,1944.381336840124
0.14,0.39667,9.33333,1.25.1,2335.0,85.0,1918.68790782009
0.14,0.39667,9.33333,1.25.2,2335.0,85.0,1918.68790782009
0.14,0.39667,9.33333,1.25.3,2335.0,85.0,1918.68790782009
0.14,0.39667,9.33333,1.25.4,2335.0,85.0,1918.68790782009
0.14,0.39667,9.33333,1.25.5,2335.0,85.0,1918.68790782009
0.14,0.39667,9.33333,1.25.6,2335.0,85.0,1918.68790782009
0.14,0.39667,12.0,1.05,,132.0,2222.548073800378
0.14,0.39667,12.0,1.11667,5445.0,104.0,2180.5039554564332
0.14,0.39667,12.0,1.18333,3356.0,93.0,2148.973454344934
0.14,0.39667,12.0,1.25,2427.0,86.0,2122.784335235772
0.14,0.39667,12.0,1.05.1,,132.0,2222.548073800378
0.14,0.39667,12.0,1.05.2,,132.0,2222.548073800378
0.14,0.39667,12.0,1.05.3,,132.0,2222.548073800378
0.14,0.39667,12.0,1.05.4,,132.0,2222.548073800378
0.14,0.39667,12.0,1.05.5,,132.0,2222.548073800378
0.14,0.39667,12.0,1.05.6,,132.0,2222.548073800378
0.14,0.39667,12.0,1.11667.1,5445.0,104.0,2180.5039554564332
0.14,0.39667,12.0,1.11667.2,5445.0,104.0,2180.5039554564332
0.14,0.39667,12.0,1.11667.3,5445.0,104.0,2180.5039554564332
0.14,0.39667,12.0,1.11667.4,5445.0,104.0,2180.5039554564332
0.14,0.39667,12.0,1.11667.5,5445.0,104.0,2180.5039554564332
0.14,0.39667,12.0,1.11667.6,5445.0,104.0,2180.5039554564332
0.14,0.39667,12.0,1.11667.7,5445.0,104.0,2180.5039554564332
0.14,0.39667,12.0,1.18333.1,3356.0,93.0,2148.973454344934
0.14,0.39667,12.0,1.18333.2,3356.0,93.0,2148.973454344934
0.14,0.39667,12.0,1.25.1,2427.0,86.0,2122.784335235772
0.14,0.39667,12.0,1.25.2,2427.0,86.0,2122.784335235772
0.14,0.39667,12.0,1.25.3,2427.0,86.0,2122.784335235772
0.14,0.39667,12.0,1.25.4,2427.0,86.0,2122.784335235772
0.14,0.39667,12.0,1.25.5,2427.0,86.0,2122.784335235772
0.14,0.39667,12.0,1.25.6,2427.0,86.0,2122.784335235772
0.14,0.39667,12.0,1.25.7,2427.0,86.0,2122.784335235772
0.14,0.69333,4.0,1.05,,131.0,1381.152737479227
0.14,0.69333,4.0,1.11667,4552.0,104.0,1339.657515083375
0.14,0.69333,4.0,1.18333,2816.0,92.0,1308.686560643822
0.14,0.69333,4.0,1.25,2041.0,84.0,1283.155147242401
0.14,0.69333,4.0,1.05.1,,131.0,1381.152737479227
0.14,0.69333,4.0,1.05.2,,131.0,1381.152737479227
0.14,0.69333,4.0,1.05.3,,131.0,1381.152737479227
0.14,0.69333,4.0,1.11667.1,4552.0,104.0,1339.657515083375
0.14,0.69333,4.0,1.11667.2,4552.0,104.0,1339.657515083375
0.14,0.69333,4.0,1.18333.1,2816.0,92.0,1308.686560643822
0.14,0.69333,4.0,1.18333.2,2816.0,92.0,1308.686560643822
0.14,0.69333,4.0,1.18333.3,2816.0,92.0,1308.686560643822
0.14,0.69333,4.0,1.18333.4,2816.0,92.0,1308.686560643822
0.14,0.69333,4.0,1.18333.5,2816.0,92.0,1308.686560643822
0.14,0.69333,4.0,1.18333.6,2816.0,92.0,1308.686560643822
0.14,0.69333,4.0,1.25.1,2041.0,84.0,1283.155147242401
0.14,0.69333,4.0,1.25.2,2041.0,84.0,1283.155147242401
0.14,0.69333,4.0,1.25.3,2041.0,84.0,1283.155147242401
0.14,0.69333,4.0,1.25.4,2041.0,84.0,1283.155147242401
0.14,0.69333,4.0,1.25.5,2041.0,84.0,1283.155147242401
0.14,0.69333,6.66667,1.05,,131.0,1485.462366911119
0.14,0.69333,6.66667,1.11667,4656.0,104.0,1443.967022861752
0.14,0.69333,6.66667,1.18333,2880.0,92.0,1412.995425647242
0.14,0.69333,6.66667,1.25,2087.0,84.0,1387.462254452286
0.14,0.69333,6.66667,1.05.1,,131.0,1485.462366911119
0.14,0.69333,6.66667,1.05.2,,131.0,1485.462366911119
0.14,0.69333,6.66667,1.05.3,,131.0,1485.462366911119
0.14,0.69333,6.66667,1.05.4,,131.0,1485.462366911119
0.14,0.69333,6.66667,1.05.5,,131.0,1485.462366911119
0.14,0.69333,6.66667,1.11667.1,4656.0,104.0,1443.967022861752
0.14,0.69333,6.66667,1.11667.2,4656.0,104.0,1443.967022861752
0.14,0.69333,6.66667,1.11667.3,4656.0,104.0,1443.967022861752
0.14,0.69333,6.66667,1.18333.1,2880.0,92.0,1412.995425647242
0.14,0.69333,6.66667,1.18333.2,2880.0,92.0,1412.995425647242
0.14,0.69333,6.66667,1.18333.3,2880.0,92.0,1412.995425647242
0.14,0.69333,6.66667,1.18333.4,2880.0,92.0,1412.995425647242
0.14,0.69333,6.66667,1.18333.5,2880.0,92.0,1412.995425647242
0.14,0.69333,6.66667,1.25.1,2087.0,84.0,1387.462254452286
0.14,0.69333,6.66667,1.25.2,2087.0,84.0,1387.462254452286
0.14,0.69333,6.66667,1.25.3,2087.0,84.0,1387.462254452286
0.14,0.69333,6.66667,1.25.4,2087.0,84.0,1387.462254452286
0.14,0.69333,9.33333,1.05,,131.0,1589.768635916698
0.14,0.69333,9.33333,1.11667,4759.0,104.0,1548.262853776673
0.14,0.69333,9.33333,1.18333,2945.0,92.0,1517.262623655285
0.14,0.69333,9.33333,1.25,2134.0,85.0,1491.683747287516
0.14,0.69333,9.33333,1.05.1,,131.0,1589.768635916698
0.14,0.69333,9.33333,1.05.2,,131.0,1589.768635916698
0.14,0.69333,9.33333,1.11667.1,4759.0,104.0,1548.262853776673
0.14,0.69333,9.33333,1.18333.1,2945.0,92.0,1517.262623655285
0.14,0.69333,9.33333,1.18333.2,2945.0,92.0,1517.262623655285
0.14,0.69333,9.33333,1.25.1,2134.0,85.0,1491.683747287516
0.14,0.69333,9.33333,1.25.2,2134.0,85.0,1491.683747287516
0.14,0.69333,9.33333,1.25.3,2134.0,85.0,1491.683747287516
0.14,0.69333,9.33333,1.25.4,2134.0,85.0,1491.683747287516
0.14,0.69333,9.33333,1.25.5,2134.0,85.0,1491.683747287516
0.14,0.69333,9.33333,1.25.6,2134.0,85.0,1491.683747287516
0.14,0.69333,12.0,1.05,,131.0,1694.058098514576
0.14,0.69333,12.0,1.11667,4863.0,104.0,1652.433473865141
0.14,0.69333,12.0,1.18333,3009.0,92.0,1621.213798400935
0.14,0.69333,12.0,1.25,2180.0,85.0,1595.368442787823
0.14,0.69333,12.0,1.05.1,,131.0,1694.058098514576
0.14,0.69333,12.0,1.05.2,,131.0,1694.058098514576
0.14,0.69333,12.0,1.11667.1,4863.0,104.0,1652.433473865141
0.14,0.69333,12.0,1.18333.1,3009.0,92.0,1621.213798400935
0.14,0.69333,12.0,1.18333.2,3009.0,92.0,1621.213798400935
0.14,0.69333,12.0,1.18333.3,3009.0,92.0,1621.213798400935
0.14,0.69333,12.0,1.18333.4,3009.0,92.0,1621.213798400935
0.14,0.69333,12.0,1.25.1,2180.0,85.0,1595.368442787823
0.14,0.69333,12.0,1.25.2,2180.0,85.0,1595.368442787823
0.14,0.69333,12.0,1.25.3,2180.0,85.0,1595.368442787823
0.14,0.99,4.0,1.05,,130.0,1084.97354773773
0.14,0.99,4.0,1.11667,4213.0,103.0,1043.787815321558
0.14,0.99,4.0,1.18333,2617.0,92.0,1012.943595814537
0.14,0.99,4.0,1.25,1900.0,84.0,987.502983101863
0.14,0.99,4.0,1.05.1,,130.0,1084.97354773773
0.14,0.99,4.0,1.05.2,,130.0,1084.97354773773
0.14,0.99,4.0,1.05.3,,130.0,1084.97354773773
0.14,0.99,4.0,1.05.4,,130.0,1084.97354773773
0.14,0.99,4.0,1.11667.1,4213.0,103.0,1043.787815321558
0.14,0.99,4.0,1.11667.2,4213.0,103.0,1043.787815321558
0.14,0.99,4.0,1.11667.3,4213.0,103.0,1043.787815321558
0.14,0.99,4.0,1.11667.4,4213.0,103.0,1043.787815321558
0.14,0.99,4.0,1.18333.1,2617.0,92.0,1012.943595814537
0.14,0.99,4.0,1.18333.2,2617.0,92.0,1012.943595814537
0.14,0.99,4.0,1.18333.3,2617.0,92.0,1012.943595814537
0.14,0.99,4.0,1.18333.4,2617.0,92.0,1012.943595814537
0.14,0.99,4.0,1.18333.5,2617.0,92.0,1012.943595814537
0.14,0.99,4.0,1.25.1,1900.0,84.0,987.502983101863
0.14,0.99,6.66667,1.05,,130.0,1088.37465650243
0.14,0.99,6.66667,1.11667,4216.0,103.0,1047.188916771845
0.14,0.99,6.66667,1.18333,2619.0,92.0,1016.344671451242
0.14,0.99,6.66667,1.25,1901.0,84.0,990.9039799646041
0.14,0.99,6.66667,1.05.1,,130.0,1088.37465650243
0.14,0.99,6.66667,1.05.2,,130.0,1088.37465650243
0.14,0.99,6.66667,1.05.3,,130.0,1088.37465650243
0.14,0.99,6.66667,1.11667.1,4216.0,103.0,1047.188916771845
0.14,0.99,6.66667,1.11667.2,4216.0,103.0,1047.188916771845
0.14,0.99,6.66667,1.11667.3,4216.0,103.0,1047.188916771845
0.14,0.99,6.66667,1.11667.4,4216.0,103.0,1047.188916771845
0.14,0.99,6.66667,1.11667.5,4216.0,103.0,1047.188916771845
0.14,0.99,6.66667,1.18333.1,2619.0,92.0,1016.344671451242
0.14,0.99,6.66667,1.18333.2,2619.0,92.0,1016.344671451242
0.14,0.99,6.66667,1.25.1,1901.0,84.0,990.9039799646041
0.14,0.99,6.66667,1.25.2,1901.0,84.0,990.9039799646041
0.14,0.99,9.33333,1.05,,130.0,1091.775719645064
0.14,0.99,9.33333,1.11667,4220.0,103.0,1050.589500285778
0.14,0.99,9.33333,1.18333,2621.0,92.0,1019.7441155243309
0.14,0.99,9.33333,1.25,1903.0,84.0,994.301224790895
0.14,0.99,9.33333,1.05.1,,130.0,1091.775719645064
0.14,0.99,9.33333,1.05.2,,130.0,1091.775719645064
0.14,0.99,9.33333,1.11667.1,4220.0,103.0,1050.589500285778
0.14,0.99,9.33333,1.11667.2,4220.0,103.0,1050.589500285778
0.14,0.99,9.33333,1.11667.3,4220.0,103.0,1050.589500285778
0.14,0.99,9.33333,1.11667.4,4220.0,103.0,1050.589500285778
0.14,0.99,9.33333,1.11667.5,4220.0,103.0,1050.589500285778
0.14,0.99,9.33333,1.18333.1,2621.0,92.0,1019.7441155243309
0.14,0.99,9.33333,1.18333.2,2621.0,92.0,1019.7441155243309
0.14,0.99,9.33333,1.18333.3,2621.0,92.0,1019.7441155243309
0.14,0.99,9.33333,1.18333.4,2621.0,92.0,1019.7441155243309
0.14,0.99,9.33333,1.18333.5,2621.0,92.0,1019.7441155243309
0.14,0.99,9.33333,1.25.1,1903.0,84.0,994.301224790895
0.14,0.99,9.33333,1.25.2,1903.0,84.0,994.301224790895
0.14,0.99,12.0,1.05,,130.0,1095.176121753151
0.14,0.99,12.0,1.11667,4223.0,103.0,1053.984853847226
0.14,0.99,12.0,1.18333,2623.0,92.0,1023.131321522814
0.14,0.99,12.0,1.25,1904.0,84.0,997.676006466648
0.14,0.99,12.0,1.05.1,,130.0,1095.176121753151
0.14,0.99,12.0,1.05.2,,130.0,1095.176121753151
0.14,0.99,12.0,1.05.3,,130.0,1095.176121753151
0.14,0.99,12.0,1.05.4,,130.0,1095.176121753151
0.14,0.99,12.0,1.11667.1,4223.0,103.0,1053.984853847226
0.14,0.99,12.0,1.11667.2,4223.0,103.0,1053.984853847226
0.14,0.99,12.0,1.11667.3,4223.0,103.0,1053.984853847226
0.14,0.99,12.0,1.11667.4,4223.0,103.0,1053.984853847226
0.14,0.99,12.0,1.18333.1,2623.0,92.0,1023.131321522814
0.14,0.99,12.0,1.18333.2,2623.0,92.0,1023.131321522814
0.14,0.99,12.0,1.18333.3,2623.0,92.0,1023.131321522814
0.14,0.99,12.0,1.25.1,1904.0,84.0,997.676006466648
0.14,0.99,12.0,1.25.2,1904.0,84.0,997.676006466648
0.14,0.99,12.0,1.25.3,1904.0,84.0,997.676006466648
0.14,0.99,12.0,1.25.4,1904.0,84.0,997.676006466648
0.2,0.1,4.0,1.05,,130.0,1614.165756437334
0.2,0.1,4.0,1.11667,4781.0,103.0,1572.808653054348
0.2,0.1,4.0,1.18333,2957.0,92.0,1541.894615206975
0.2,0.1,4.0,1.25,2142.0,84.0,1516.403216713906
0.2,0.1,4.0,1.05.1,,130.0,1614.165756437334
0.2,0.1,4.0,1.05.2,,130.0,1614.165756437334
0.2,0.1,4.0,1.05.3,,130.0,1614.165756437334
0.2,0.1,4.0,1.05.4,,130.0,1614.165756437334
0.2,0.1,4.0,1.05.5,,130.0,1614.165756437334
0.2,0.1,4.0,1.05.6,,130.0,1614.165756437334
0.2,0.1,4.0,1.05.7,,130.0,1614.165756437334
0.2,0.1,4.0,1.11667.1,4781.0,103.0,1572.808653054348
0.2,0.1,4.0,1.11667.2,4781.0,103.0,1572.808653054348
0.2,0.1,4.0,1.11667.3,4781.0,103.0,1572.808653054348
0.2,0.1,4.0,1.18333.1,2957.0,92.0,1541.894615206975
0.2,0.1,4.0,1.18333.2,2957.0,92.0,1541.894615206975
0.2,0.1,4.0,1.18333.3,2957.0,92.0,1541.894615206975
0.2,0.1,4.0,1.18333.4,2957.0,92.0,1541.894615206975
0.2,0.1,4.0,1.18333.5,2957.0,92.0,1541.894615206975
0.2,0.1,4.0,1.18333.6,2957.0,92.0,1541.894615206975
0.2,0.1,4.0,1.18333.7,2957.0,92.0,1541.894615206975
0.2,0.1,4.0,1.18333.8,2957.0,92.0,1541.894615206975
0.2,0.1,4.0,1.25.1,2142.0,84.0,1516.403216713906
0.2,0.1,4.0,1.25.2,2142.0,84.0,1516.403216713906
0.2,0.1,6.66667,1.05,,130.0,1821.53984485257
0.2,0.1,6.66667,1.11667,4987.0,103.0,1780.182425813297
0.2,0.1,6.66667,1.18333,3084.0,92.0,1749.267026896615
0.2,0.1,6.66667,1.25,2235.0,84.0,1723.771784516625
0.2,0.1,6.66667,1.05.1,,130.0,1821.53984485257
0.2,0.1,6.66667,1.05.2,,130.0,1821.53984485257
0.2,0.1,6.66667,1.05.3,,130.0,1821.53984485257
0.2,0.1,6.66667,1.05.4,,130.0,1821.53984485257
0.2,0.1,6.66667,1.11667.1,4987.0,103.0,1780.182425813297
0.2,0.1,6.66667,1.11667.2,4987.0,103.0,1780.182425813297
0.2,0.1,6.66667,1.11667.3,4987.0,103.0,1780.182425813297
0.2,0.1,6.66667,1.11667.4,4987.0,103.0,1780.182425813297
0.2,0.1,6.66667,1.11667.5,4987.0,103.0,1780.182425813297
0.2,0.1,6.66667,1.11667.6,4987.0,103.0,1780.182425813297
0.2,0.1,6.66667,1.11667.7,4987.0,103.0,1780.182425813297
0.2,0.1,6.66667,1.11667.8,4987.0,103.0,1780.182425813297
0.2,0.1,6.66667,1.11667.9,4987.0,103.0,1780.182425813297
0.2,0.1,6.66667,1.18333.1,3084.0,92.0,1749.267026896615
0.2,0.1,6.66667,1.18333.2,3084.0,92.0,1749.267026896615
0.2,0.1,6.66667,1.18333.3,3084.0,92.0,1749.267026896615
0.2,0.1,6.66667,1.25.1,2235.0,84.0,1723.771784516625
0.2,0.1,6.66667,1.25.2,2235.0,84.0,1723.771784516625
0.2,0.1,6.66667,1.25.3,2235.0,84.0,1723.771784516625
0.2,0.1,6.66667,1.25.4,2235.0,84.0,1723.771784516625
0.2,0.1,6.66667,1.25.5,2235.0,84.0,1723.771784516625
0.2,0.1,6.66667,1.25.6,2235.0,84.0,1723.771784516625
0.2,0.1,9.33333,1.05,,131.0,2028.9062602653908
0.2,0.1,9.33333,1.11667,5193.0,103.0,1987.524020538579
0.2,0.1,9.33333,1.18333,3212.0,92.0,1956.550456379575
0.2,0.1,9.33333,1.25,2327.0,85.0,1930.955785618248
0.2,0.1,9.33333,1.05.1,,131.0,2028.9062602653908
0.2,0.1,9.33333,1.05.2,,131.0,2028.9062602653908
0.2,0.1,9.33333,1.05.3,,131.0,2028.9062602653908
0.2,0.1,9.33333,1.05.4,,131.0,2028.9062602653908
0.2,0.1,9.33333,1.11667.1,5193.0,103.0,1987.524020538579
0.2,0.1,9.33333,1.11667.2,5193.0,103.0,1987.524020538579
0.2,0.1,9.33333,1.11667.3,5193.0,103.0,1987.524020538579
0.2,0.1,9.33333,1.11667.4,5193.0,103.0,1987.524020538579
0.2,0.1,9.33333,1.11667.5,5193.0,103.0,1987.524020538579
0.2,0.1,9.33333,1.11667.6,5193.0,103.0,1987.524020538579
0.2,0.1,9.33333,1.11667.7,5193.0,103.0,1987.524020538579
0.2,0.1,9.33333,1.18333.1,3212.0,92.0,1956.550456379575
0.2,0.1,9.33333,1.18333.2,3212.0,92.0,1956.550456379575
0.2,0.1,9.33333,1.18333.3,3212.0,92.0,1956.550456379575
0.2,0.1,9.33333,1.18333.4,3212.0,92.0,1956.550456379575
0.2,0.1,9.33333,1.18333.5,3212.0,92.0,1956.550456379575
0.2,0.1,9.33333,1.18333.6,3212.0,92.0,1956.550456379575
0.2,0.1,9.33333,1.25.1,2327.0,85.0,1930.955785618248
0.2,0.1,9.33333,1.25.2,2327.0,85.0,1930.955785618248
0.2,0.1,9.33333,1.25.3,2327.0,85.0,1930.955785618248
0.2,0.1,9.33333,1.25.4,2327.0,85.0,1930.955785618248
0.2,0.1,12.0,1.05,,131.0,2236.237806392708
0.2,0.1,12.0,1.11667,5399.0,104.0,2194.606370623475
0.2,0.1,12.0,1.18333,3339.0,93.0,2163.195851108458
0.2,0.1,12.0,1.25,2419.0,86.0,2137.0421796147657
0.2,0.1,12.0,1.05.1,,131.0,2236.237806392708
0.2,0.1,12.0,1.05.2,,131.0,2236.237806392708
0.2,0.1,12.0,1.05.3,,131.0,2236.237806392708
0.2,0.1,12.0,1.11667.1,5399.0,104.0,2194.606370623475
0.2,0.1,12.0,1.11667.2,5399.0,104.0,2194.606370623475
0.2,0.1,12.0,1.11667.3,5399.0,104.0,2194.606370623475
0.2,0.1,12.0,1.11667.4,5399.0,104.0,2194.606370623475
0.2,0.1,12.0,1.11667.5,5399.0,104.0,2194.606370623475
0.2,0.1,12.0,1.11667.6,5399.0,104.0,2194.606370623475
0.2,0.1,12.0,1.11667.7,5399.0,104.0,2194.606370623475
0.2,0.1,12.0,1.11667.8,5399.0,104.0,2194.606370623475
0.2,0.1,12.0,1.11667.9,5399.0,104.0,2194.606370623475
0.2,0.1,12.0,1.18333.1,3339.0,93.0,2163.195851108458
0.2,0.1,12.0,1.18333.2,3339.0,93.0,2163.195851108458
0.2,0.1,12.0,1.18333.3,3339.0,93.0,2163.195851108458
0.2,0.1,12.0,1.25.1,2419.0,86.0,2137.0421796147657
0.2,0.1,12.0,1.25.2,2419.0,86.0,2137.0421796147657
0.2,0.1,12.0,1.25.3,2419.0,86.0,2137.0421796147657
0.2,0.1,12.0,1.25.4,2419.0,86.0,2137.0421796147657
0.2,0.1,12.0,1.25.5,2419.0,86.0,2137.0421796147657
0.2,0.39667,4.0,1.05,,130.0,1467.207019372884
0.2,0.39667,4.0,1.11667,4601.0,103.0,1426.05747865433
0.2,0.39667,4.0,1.18333,2853.0,92.0,1395.228005854071
0.2,0.39667,4.0,1.25,2070.0,84.0,1369.798116855455
0.2,0.39667,4.0,1.05.1,,130.0,1467.207019372884
0.2,0.39667,4.0,1.05.2,,130.0,1467.207019372884
0.2,0.39667,4.0,1.05.3,,130.0,1467.207019372884
0.2,0.39667,4.0,1.05.4,,130.0,1467.207019372884
0.2,0.39667,4.0,1.11667.1,4601.0,103.0,1426.05747865433
0.2,0.39667,4.0,1.11667.2,4601.0,103.0,1426.05747865433
0.2,0.39667,4.0,1.11667.3,4601.0,103.0,1426.05747865433
0.2,0.39667,4.0,1.11667.4,4601.0,103.0,1426.05747865433
0.2,0.39667,4.0,1.11667.5,4601.0,103.0,1426.05747865433
0.2,0.39667,4.0,1.11667.6,4601.0,103.0,1426.05747865433
0.2,0.39667,4.0,1.18333.1,2853.0,92.0,1395.228005854071
0.2,0.39667,4.0,1.18333.2,2853.0,92.0,1395.228005854071
0.2,0.39667,4.0,1.18333.3,2853.0,92.0,1395.228005854071
0.2,0.39667,4.0,1.18333.4,2853.0,92.0,1395.228005854071
0.2,0.39667,4.0,1.18333.5,2853.0,92.0,1395.228005854071
0.2,0.39667,4.0,1.18333.6,2853.0,92.0,1395.228005854071
0.2,0.39667,4.0,1.25.1,2070.0,84.0,1369.798116855455
0.2,0.39667,4.0,1.25.2,2070.0,84.0,1369.798116855455
0.2,0.39667,4.0,1.25.3,2070.0,84.0,1369.798116855455
0.2,0.39667,4.0,1.25.4,2070.0,84.0,1369.798116855455
0.2,0.39667,6.66667,1.05,,130.0,1606.221426635443
0.2,0.39667,6.66667,1.11667,4738.0,103.0,1565.071645584467
0.2,0.39667,6.66667,1.18333,2939.0,92.0,1534.241157681232
0.2,0.39667,6.66667,1.25,2132.0,84.0,1508.808395259211
0.2,0.39667,6.66667,1.05.1,,130.0,1606.221426635443
0.2,0.39667,6.66667,1.05.2,,130.0,1606.221426635443
0.2,0.39667,6.66667,1.05.3,,130.0,1606.221426635443
0.2,0.39667,6.66667,1.05.4,,130.0,1606.221426635443
0.2,0.39667,6.66667,1.05.5,,130.0,1606.221426635443
0.2,0.39667,6.66667,1.05.6,,130.0,1606.221426635443
0.2,0.39667,6.66667,1.11667.1,4738.0,103.0,1565.071645584467
0.2,0.39667,6.66667,1.11667.2,4738.0,103.0,1565.071645584467
0.2,0.39667,6.66667,1.18333.1,2939.0,92.0,1534.241157681232
0.2,0.39667,6.66667,1.18333.2,2939.0,92.0,1534.241157681232
0.2,0.39667,6.66667,1.18333.3,2939.0,92.0,1534.241157681232
0.2,0.39667,6.66667,1.18333.4,2939.0,92.0,1534.241157681232
0.2,0.39667,6.66667,1.25.1,2132.0,84.0,1508.808395259211
0.2,0.39667,6.66667,1.25.2,2132.0,84.0,1508.808395259211
0.2,0.39667,9.33333,1.05,,130.0,1745.23116196909
0.2,0.39667,9.33333,1.11667,4875.0,103.0,1704.063496726666
0.2,0.39667,9.33333,1.18333,3024.0,92.0,1673.190874388193
0.2,0.39667,9.33333,1.25,2194.0,84.0,1647.67648809896
0.2,0.39667,9.33333,1.05.1,,130.0,1745.23116196909
0.2,0.39667,9.33333,1.11667.1,4875.0,103.0,1704.063496726666
0.2,0.39667,9.33333,1.11667.2,4875.0,103.0,1704.063496726666
0.2,0.39667,9.33333,1.11667.3,4875.0,103.0,1704.063496726666
0.2,0.39667,9.33333,1.18333.1,3024.0,92.0,1673.190874388193
0.2,0.39667,9.33333,1.18333.2,3024.0,92.0,1673.190874388193
0.2,0.39667,9.33333,1.25.1,2194.0,84.0,1647.67648809896
0.2,0.39667,9.33333,1.25.2,2194.0,84.0,1647.67648809896
0.2,0.39667,9.33333,1.25.3,2194.0,84.0,1647.67648809896
0.2,0.39667,12.0,1.05,,130.0,1884.214577624151
0.2,0.39667,12.0,1.11667,5012.0,104.0,1842.86319332845
0.2,0.39667,12.0,1.18333,3109.0,92.0,1811.673572652819
0.2,0.39667,12.0,1.25,2255.0,85.0,1785.763928667349
0.2,0.39667,12.0,1.05.1,,130.0,1884.214577624151
0.2,0.39667,12.0,1.05.2,,130.0,1884.214577624151
0.2,0.39667,12.0,1.05.3,,130.0,1884.214577624151
0.2,0.39667,12.0,1.11667.1,5012.0,104.0,1842.86319332845
0.2,0.39667,12.0,1.11667.2,5012.0,104.0,1842.86319332845
0.2,0.39667,12.0,1.11667.3,5012.0,104.0,1842.86319332845
0.2,0.39667,12.0,1.11667.4,5012.0,104.0,1842.86319332845
0.2,0.39667,12.0,1.11667.5,5012.0,104.0,1842.86319332845
0.2,0.39667,12.0,1.11667.6,5012.0,104.0,1842.86319332845
0.2,0.39667,12.0,1.11667.7,5012.0,104.0,1842.86319332845
0.2,0.39667,12.0,1.18333.1,3109.0,92.0,1811.673572652819
0.2,0.39667,12.0,1.18333.2,3109.0,92.0,1811.673572652819
0.2,0.39667,12.0,1.18333.3,3109.0,92.0,1811.673572652819
0.2,0.39667,12.0,1.18333.4,3109.0,92.0,1811.673572652819
0.2,0.39667,12.0,1.25.1,2255.0,85.0,1785.763928667349
0.2,0.39667,12.0,1.25.2,2255.0,85.0,1785.763928667349
0.2,0.39667,12.0,1.25.3,2255.0,85.0,1785.763928667349
0.2,0.39667,12.0,1.25.4,2255.0,85.0,1785.763928667349
0.2,0.39667,12.0,1.25.5,2255.0,85.0,1785.763928667349
0.2,0.39667,12.0,1.25.6,2255.0,85.0,1785.763928667349
0.2,0.39667,12.0,1.25.7,2255.0,85.0,1785.763928667349
0.2,0.69333,4.0,1.05,,129.0,1298.067235554956
0.2,0.69333,4.0,1.11667,4402.0,103.0,1257.121878724467
0.2,0.69333,4.0,1.18333,2737.0,92.0,1226.376973391044
0.2,0.69333,4.0,1.25,1989.0,84.0,1201.008595203233
0.2,0.69333,4.0,1.05.1,,129.0,1298.067235554956
0.2,0.69333,4.0,1.05.2,,129.0,1298.067235554956
0.2,0.69333,4.0,1.05.3,,129.0,1298.067235554956
0.2,0.69333,4.0,1.05.4,,129.0,1298.067235554956
0.2,0.69333,4.0,1.05.5,,129.0,1298.067235554956
0.2,0.69333,4.0,1.05.6,,129.0,1298.067235554956
0.2,0.69333,4.0,1.05.7,,129.0,1298.067235554956
0.2,0.69333,4.0,1.05.8,,129.0,1298.067235554956
0.2,0.69333,4.0,1.11667.1,4402.0,103.0,1257.121878724467
0.2,0.69333,4.0,1.11667.2,4402.0,103.0,1257.121878724467
0.2,0.69333,4.0,1.18333.1,2737.0,92.0,1226.376973391044
0.2,0.69333,4.0,1.18333.2,2737.0,92.0,1226.376973391044
0.2,0.69333,4.0,1.18333.3,2737.0,92.0,1226.376973391044
0.2,0.69333,4.0,1.25.1,1989.0,84.0,1201.008595203233
0.2,0.69333,6.66667,1.05,,129.0,1368.725077761159
0.2,0.69333,6.66667,1.11667,4472.0,103.0,1327.779570933964
0.2,0.69333,6.66667,1.18333,2781.0,92.0,1297.03404072425
0.2,0.69333,6.66667,1.25,2020.0,84.0,1271.66388102104
0.2,0.69333,6.66667,1.05.1,,129.0,1368.725077761159
0.2,0.69333,6.66667,1.05.2,,129.0,1368.725077761159
0.2,0.69333,6.66667,1.05.3,,129.0,1368.725077761159
0.2,0.69333,6.66667,1.05.4,,129.0,1368.725077761159
0.2,0.69333,6.66667,1.11667.1,4472.0,103.0,1327.779570933964
0.2,0.69333,6.66667,1.11667.2,4472.0,103.0,1327.779570933964
0.2,0.69333,6.66667,1.11667.3,4472.0,103.0,1327.779570933964
0.2,0.69333,6.66667,1.11667.4,4472.0,103.0,1327.779570933964
0.2,0.69333,6.66667,1.11667.5,4472.0,103.0,1327.779570933964
0.2,0.69333,6.66667,1.11667.6,4472.0,103.0,1327.779570933964
0.2,0.69333,6.66667,1.11667.7,4472.0,103.0,1327.779570933964
0.2,0.69333,6.66667,1.18333.1,2781.0,92.0,1297.03404072425
0.2,0.69333,6.66667,1.18333.2,2781.0,92.0,1297.03404072425
0.2,0.69333,6.66667,1.18333.3,2781.0,92.0,1297.03404072425
0.2,0.69333,6.66667,1.25.1,2020.0,84.0,1271.66388102104
0.2,0.69333,6.66667,1.25.2,2020.0,84.0,1271.66388102104
0.2,0.69333,6.66667,1.25.3,2020.0,84.0,1271.66388102104
