plasma1.fb,tep_fep.to_SDS_Fraction[1],i_iss.T,blanket.TBR,Doubling_Time,Self_Sufficiency_Time,Startup_Inventory
0.0316,0.1226,11.70312,1.19102,7746.0,99.0,7835.64435711603
0.0316,0.41463,10.51562,1.19102,5756.0,96.0,5240.478521835192
0.0316,0.41463,11.70312,1.1832,6339.0,98.0,5659.058448882897
0.0316,0.49111,7.45312,1.15664,6018.0,101.0,3805.3927546443388
0.0316,0.49111,11.76562,1.08008,,130.0,5164.117525540298
0.0316,0.49111,11.76562,1.15664,7113.0,103.0,5117.121162010861
0.0316,0.82486,7.45312,1.08008,,126.0,2159.054538171382
0.0316,0.82486,11.76562,1.15664,4754.0,100.0,2565.7396178906906
0.0323,0.25123,5.92188,1.07148,,142.0,4291.911730388043
0.0323,0.25123,8.42188,1.05898,,167.0,5399.013018899079
0.0323,0.59889,5.92188,1.05898,,151.0,2923.830486647994
0.0323,0.59889,5.92188,1.07148,,135.0,2912.838833308194
0.0323,0.59889,8.42188,1.07148,,135.0,3499.354397556024
0.0323,0.63365,7.23438,1.16055,5068.0,100.0,2999.8735114472543
0.0323,0.63365,7.23438,1.24805,3075.0,87.0,2962.4867920556007
0.0323,0.63365,9.48438,1.24805,3308.0,88.0,3444.3599907100656
0.0323,0.68928,7.23438,1.24805,2932.0,87.0,2694.3889643541943
0.0323,0.68928,9.48438,1.16055,5141.0,100.0,3140.4950279719906
0.03301,0.18518,4.51562,1.18633,4998.0,97.0,3753.6699497714662
0.03301,0.18518,5.70312,1.13789,7851.0,107.0,4331.531072842668
0.03301,0.18518,5.70312,1.18633,5385.0,97.0,4307.255212865765
0.03301,0.5676,6.51562,1.09102,,121.0,3130.339928958232
0.03301,0.5676,7.70312,1.0832,,126.0,3429.614700057781
0.03301,0.85963,6.51562,1.0832,8872.0,123.0,1861.17320033131
0.03301,0.85963,7.70312,1.0832,9032.0,123.0,1956.53665927716
0.03301,0.85963,7.70312,1.09102,8049.0,119.0,1951.235174155164
0.03301,0.96393,4.51562,1.13789,4220.0,103.0,1303.805287733856
0.03301,0.96393,5.70312,1.18633,3009.0,94.0,1305.30030941305
0.03371,0.13998,6.29688,1.11836,,113.0,4726.250061819488
0.03371,0.13998,8.04688,1.23086,4842.0,90.0,5514.388307613532
0.03371,0.23037,9.60938,1.06992,,142.0,5830.44828586412
0.03371,0.23037,9.60938,1.19492,6008.0,95.0,5756.647766553831
0.03371,0.23037,9.60938,1.19492.1,6008.0,95.0,5756.647766553831
0.03371,0.53631,9.60938,1.06992,,136.0,4038.592127771387
0.03371,0.53631,9.60938,1.19492,4682.0,94.0,3967.1662740961074
0.03371,0.57107,6.29688,1.23086,3324.0,89.0,2951.690778826303
0.03371,0.57107,8.04688,1.11836,7815.0,110.0,3425.1578401748006
