time,sds.I[1]&plasma1.fb=0.04,sds.I[1]&plasma1.fb=0.06,sds.I[1]&plasma1.fb=0.08,sds.I[1]&plasma1.fb=0.1,sds.I[1]&plasma1.fb=0.12,sds.I[1]&plasma1.fb=0.14,sds.I[1]&plasma1.fb=0.16
5814.0,4423.961525846065,5237.617347574499,5646.556125521262,5893.536417441452,6059.486476423559,6179.093284423419,6269.701979535184
5815.0,4424.684794130573,5238.398473792558,5647.366180768781,5894.36383013866,6060.325460872459,6179.940534483194,6270.555428869177
5816.0,4425.408065383213,5239.17960143332,5648.176236666308,5895.191243022284,6061.1644451987,6180.787784199543,6271.40887769417
5817.0,4426.131339603989,5239.960730496788,5648.986293213841,5896.018656092325,6062.003429402283,6181.635033572467,6272.262326010164
5818.0,4426.854616792899,5240.74186098296,5649.796350411383,5896.846069348782,6062.842413483209,6182.482282601965,6273.115773817155
5819.0,4427.577896949942,5241.522992891836,5650.606408258931,5897.673482791656,6063.681397441477,6183.32953128804,6273.969221115148
5820.0,4428.30118007512,5242.304126223417,5651.416466756486,5898.500896420947,6064.520381277087,6184.176779630689,6274.82266790414
5821.0,4429.024466168432,5243.085260977703,5652.226525904048,5899.328310236654,6065.359364990039,6185.024027629913,6275.676114184132
5822.0,4429.747755229879,5243.866397154694,5653.036585701618,5900.155724238779,6066.198348580333,6185.871275285711,6276.529559955123
5823.0,4430.47104725946,5244.64753475439,5653.846646149193,5900.983138427319,6067.037332047969,6186.718522598085,6277.383005217114
5824.0,4431.194342257174,5245.42867377679,5654.656707246777,5901.810552802278,6067.876315392947,6187.565769567033,6278.236449970105
5825.0,4431.917640223023,5246.209814221895,5655.466768994367,5902.637967363652,6068.715298615268,6188.413016192557,6279.089894214096
5826.0,4432.640941157007,5246.990956089704,5656.276831391966,5903.465382111443,6069.55428171493,6189.260262474655,6279.943337949087
5827.0,4433.364245059124,5247.772099380219,5657.086894439571,5904.292797045651,6070.393264691934,6190.107508413328,6280.796781175077
5828.0,4434.087550601932,5248.553242974233,5657.896957122098,5905.120211213657,6071.23224663531,6190.954753127354,6281.650223033155
5829.0,4434.810856182402,5249.334385520195,5658.707018213727,5905.947623465077,6072.071226444965,6191.801995552563,6282.503662486096
5830.0,4435.534164539417,5250.115529327327,5659.517079808856,5906.775035765424,6072.910206000483,6192.649237507162,6283.35710130607
5831.0,4436.257475670114,5250.896674393215,5660.327141905295,5907.602448112641,6073.749185299896,6193.496478989247,6284.210539491223
5832.0,4436.980789571624,5251.677820715441,5661.137204500853,5908.42986050467,6074.58816434124,6194.343719996916,6285.063977039704
5833.0,4437.704106241083,5252.458968291591,5661.947267593338,5909.257272939456,6075.427143122545,6195.190960528267,6285.917413949654
5834.0,4438.427425675625,5253.240117119247,5662.757331180559,5910.084685414943,6076.266121641848,6196.038200581398,6286.770850219222
5835.0,4439.150747872384,5254.021267195994,5663.567395260324,5910.912097929074,6077.10509989718,6196.885440154406,6287.624285846553
5836.0,4439.874072828495,5254.802418519415,5664.377459830442,5911.739510479792,6077.944077886576,6197.732679245389,6288.477720829793
5837.0,4440.597400541092,5255.583571087096,5665.187524888722,5912.566923065041,6078.783055608069,6198.579917852444,6289.331155167087
5838.0,4441.320731007309,5256.364724896618,5665.99759043297,5913.394335682766,6079.622033059692,6199.427155973669,6290.184588856581
5839.0,4442.044064224281,5257.145879945568,5666.807656461,5914.221748330907,6080.461010239476,6200.274393607162,6291.038021896423
5840.0,4442.767400189143,5257.927036231526,5667.617722970616,5915.049161007411,6081.299987145459,6201.12163075102,6291.891454284755
5841.0,4443.490738899027,5258.708193752079,5668.427789959629,5915.876573710219,6082.138963775672,6201.968867403342,6292.744886019726
5842.0,4444.21408035107,5259.48935250481,5669.237857425848,5916.703986437276,6082.977940128148,6202.816103562224,6293.59831709948
5843.0,4444.937424542405,5260.270512487303,5670.047925367079,5917.531399186525,6083.816916200923,6203.663339225765,6294.451747522164
5844.0,4445.660771470166,5261.051673697141,5670.857993781133,5918.358811955911,6084.655891992027,6204.510574392062,6295.305177285923
5845.0,4446.384121131489,5261.832836131911,5671.668062665819,5919.186224743374,6085.494867499496,6205.357809059212,6296.158606388902
5846.0,4447.107473523506,5262.613999789193,5672.478132018942,5920.013637546861,6086.333842721361,6206.205043225314,6297.012034829248
5847.0,4447.830828643354,5263.395164666572,5673.288201838315,5920.841050364315,6087.172817655658,6207.052276888465,6297.865462605108
5848.0,4448.554186488165,5264.176330761634,5674.098272121745,5921.668463193677,6088.01179230042,6207.899510046762,6298.718889714625
5849.0,4449.277547055075,5264.95749807196,5674.908342867042,5922.495876032894,6088.850766653678,6208.746742698304,6299.572316155948
5850.0,4450.000910341217,5265.738666595135,5675.718414072013,5923.323288879906,6089.689740713469,6209.593974841187,6300.425741927221
5851.0,4450.724276343727,5266.519836328744,5676.528485734465,5924.150701732658,6090.528714477824,6210.441206473509,6301.279167026589
5852.0,4451.447645059739,5267.301007270369,5677.33855785221,5924.978114589096,6091.367687944777,6211.28843759337,6302.132591452199
5853.0,4452.171016486385,5268.082179417595,5678.148630423057,5925.80552744716,6092.20666111236,6212.135668198865,6302.986015202195
5854.0,4452.894390620802,5268.863352768008,5678.95870344481,5926.632940304794,6093.045633978609,6212.982898288092,6303.839438274726
5855.0,4453.617767460123,5269.644527319188,5679.768776915282,5927.460353159944,6093.884606541557,6213.83012785915,6304.692860667936
5856.0,4454.341147001484,5270.42570306872,5680.57885083228,5928.287766010551,6094.723578799236,6214.677356910134,6305.546282379971
5857.0,4455.064529242018,5271.20688001419,5681.388925193614,5929.11517885456,6095.562550749681,6215.524585439146,6306.399703408977
5858.0,4455.787914178859,5271.98805815318,5682.198999997092,5929.942591689914,6096.401522390924,6216.371813444279,6307.253123753098
5859.0,4456.511301809142,5272.769237483274,5683.009075240521,5930.770004514556,6097.240493720999,6217.219040923634,6308.106543410483
5860.0,4457.234692130002,5273.550418002056,5683.819150921712,5931.597417326429,6098.079464737939,6218.066267875307,6308.959962379276
5861.0,4457.958085138573,5274.33159970711,5684.629227038473,5932.424830123478,6098.918435439778,6218.913494297395,6309.813380657622
5862.0,4458.681480831989,5275.112782596021,5685.439303588611,5933.252242903647,6099.75740582455,6219.760720187998,6310.666798243669
5863.0,4459.404879207384,5275.893966666372,5686.249380569938,5934.079655664878,6100.596375890287,6220.607945545211,6311.520215135562
5864.0,4460.128280261893,5276.675151915745,5687.059457980259,5934.907068405115,6101.435345635024,6221.455170367134,6312.373631331445
5865.0,4460.851683992649,5277.456338341728,5687.869535817385,5935.734481122302,6102.274315056794,6222.302394651863,6313.227046829466
5866.0,4461.575090396788,5278.237525941901,5688.679614079125,5936.561893814383,6103.113284153628,6223.149618397497,6314.080461627769
5867.0,4462.298499471443,5279.018714713849,5689.489692763285,5937.389306479298,6103.952252923563,6223.996841602132,6314.933875724501
5868.0,4463.021911213751,5279.799904655159,5690.299771867678,5938.216719114995,6104.79122136463,6224.844064263867,6315.78728911781
5869.0,4463.745325620844,5280.58109576341,5691.109851390109,5939.044131719415,6105.630189474864,6225.691286380799,6316.640701805837
5870.0,4464.468742689856,5281.36228803619,5691.919931328386,5939.871544290502,6106.469157252298,6226.538507951026,6317.494113786731
5871.0,4465.192162417923,5282.14348147108,5692.730011680322,5940.698956826201,6107.308124694964,6227.385728972645,6318.347525058638
5872.0,4465.915584802179,5282.924676065665,5693.54009244372,5941.526369324452,6108.147091800897,6228.232949443754,6319.200935619702
5873.0,4466.639009839758,5283.70587181753,5694.350173616394,5942.353781783204,6108.986058568131,6229.080169362452,6320.05434546807
5874.0,4467.362437527793,5284.487068724257,5695.160255196151,5943.181194200394,6109.825024994698,6229.927388726835,6320.907754601887
5875.0,4468.08586786342,5285.268266783431,5695.970337180797,5944.008606573971,6110.663991078632,6230.774607535,6321.761163019301
5876.0,4468.809300843775,5286.049465992635,5696.780419568145,5944.836018901874,6111.502956817964,6231.621825785046,6322.614570718454
5877.0,4469.532736465989,5286.830666349454,5697.590502356,5945.663431182051,6112.341922210732,6232.469043475071,6323.467977697495
5878.0,4470.256174727198,5287.611867851472,5698.400585542173,5946.490843412442,6113.180887254967,6233.316260603171,6324.32138395457
5879.0,4470.979615624535,5288.393070496271,5699.210669124471,5947.318255590993,6114.019851948701,6234.163477167446,6325.174789487822
5880.0,4471.703059155137,5289.174274281438,5700.020753100704,5948.145667715645,6114.858816289971,6235.010693165991,6326.028194295398
5881.0,4472.426505316135,5289.955479204554,5700.830837468679,5948.973079784344,6115.697780276808,6235.857908596906,6326.881598375445
5882.0,4473.149954104668,5290.736685263204,5701.640922226208,5949.800491795032,6116.536743907246,6236.705123458287,6327.735001726109
5883.0,4473.873405517866,5291.517892454972,5702.451007371095,5950.627903745654,6117.375707179317,6237.552337748232,6328.588404345533
5884.0,4474.596859552864,5292.299100777443,5703.261092901153,5951.455315634152,6118.214670091056,6238.399551464839,6329.441806231865
5885.0,4475.320316206799,5293.080310228199,5704.071178814189,5952.282727458469,6119.053632640497,6239.246764606205,6330.295207383251
5886.0,4476.043775476804,5293.861520804824,5704.881265108009,5953.11013921655,6119.892594825673,6240.09397717043,6331.148607797837
5887.0,4476.767237360011,5294.642732504903,5705.691351780426,5953.937550906338,6120.731556644615,6240.941189155609,6332.002007473767
5888.0,4477.490701853557,5295.423945326019,5706.501438829246,5954.764962525777,6121.57051809536,6241.788400559839,6332.855406409188
5889.0,4478.214168954576,5296.205159265757,5707.311526252279,5955.592374072809,6122.40947917594,6242.635611381221,6333.708804602245
5890.0,4478.937638660203,5296.9863743217,5708.121614047333,5956.41978554538,6123.248439884388,6243.482821617849,6334.562202051086
5891.0,4479.66111096757,5297.767590491432,5708.931702212217,5957.247196941431,6124.087400218737,6244.330031267823,6335.415598753854
5892.0,4480.384585873814,5298.548807772538,5709.74179074474,5958.074608258908,6124.926360177023,6245.177240329241,6336.268994708697
5893.0,4481.108063376068,5299.3300261626,5710.55187964271,5958.902019495752,6125.765319757274,6246.024448800198,6337.12238991376
5894.0,4481.831543471466,5300.111245659204,5711.361968903935,5959.729430649908,6126.60427895753,6246.871656678794,6337.975784367189
5895.0,4482.555026157142,5300.892466259932,5712.172058526225,5960.556841719318,6127.44323777582,6247.718863963128,6338.829178067128
5896.0,4483.278511430232,5301.673687962369,5712.982148507389,5961.384252701929,6128.28219621018,6248.566070651293,6339.682571011726
5897.0,4484.00199928787,5302.454910764097,5713.792238845233,5962.211663595681,6129.121154258641,6249.413276741389,6340.535963199127
5898.0,4484.725489727191,5303.236134662703,5714.602329537569,5963.039074398519,6129.960111919239,6250.260482231516,6341.389354627475
5899.0,4485.448982745326,5304.01735965577,5715.412420582203,5963.866485108387,6130.799069190005,6251.107687119768,6342.24274529492
5900.0,4486.172478339412,5304.798585740879,5716.222511976945,5964.693895723226,6131.638026068973,6251.954891404245,6343.096135199605
5901.0,4486.895976506584,5305.579812915617,5717.032603719605,5965.521306240982,6132.476982554179,6252.802095083044,6343.949524339676
5902.0,4487.619477243976,5306.361041177569,5717.842695807988,5966.348716659598,6133.315938643653,6253.649298154261,6344.80291271328
5903.0,4488.34298054872,5307.142270524315,5718.652788239907,5967.176126977018,6134.154894335431,6254.496500615997,6345.656300318561
5904.0,4489.066486417953,5307.923500953441,5719.462881013167,5968.003537191184,6134.993849627544,6255.343702466347,6346.509687153667
5905.0,4489.789994848808,5308.704732462531,5720.272974125579,5968.830947300041,6135.832804518027,6256.190903703409,6347.363073216741
5906.0,4490.513505838421,5309.48596504917,5721.08306757495,5969.658357301531,6136.671759004913,6257.038104325282,6348.216458505932
5907.0,4491.237019383924,5310.267198710939,5721.893161359089,5970.4857671936,6137.510713086235,6257.885304330062,6349.069843019384
5908.0,4491.960535482453,5311.048433445424,5722.703255475807,5971.313176974189,6138.349666760028,6258.732503715848,6349.923226755243
5909.0,4492.684054131142,5311.829669250208,5723.51334992291,5972.140586641242,6139.188620024324,6259.579702480737,6350.776609711655
5910.0,4493.407575327125,5312.610906122876,5724.323444698208,5972.967996192704,6140.027572877157,6260.426900622826,6351.629991886765
5911.0,4494.131099067537,5313.392144061011,5725.133539799509,5973.795405626516,6140.866525316561,6261.274098140213,6352.48337327872
5912.0,4494.854625349511,5314.173383062196,5725.943635224622,5974.622814940625,6141.705477340567,6262.121295030997,6353.336753885666
5913.0,4495.578154170184,5314.954623124017,5726.753730971354,5975.450224132972,6142.544428947212,6262.968491293274,6354.190133705747
5914.0,4496.301685526687,5315.735864244058,5727.563827037518,5976.277633201501,6143.383380134525,6263.815686925143,6355.043512737111
5915.0,4497.025219416157,5316.517106419899,5728.373923420918,5977.105042144155,6144.222330900545,6264.662881924699,6355.896890977902
5916.0,4497.748755835727,5317.298349649129,5729.184020119365,5977.932450958879,6145.0612812433,6265.510076290044,6356.750268426267
5917.0,4498.472294782531,5318.079593929328,5729.994117130667,5978.759859643615,6145.900231160826,6266.357270019272,6357.603645080351
5918.0,4499.195836253705,5318.860839258083,5730.804214452633,5979.587268196307,6146.739180651157,6267.204463110482,6358.4570209383
5919.0,4499.919380246383,5319.642085632976,5731.614312083072,5980.4146766149,6147.578129712327,6268.051655561771,6359.31039599826
5920.0,4500.642926757698,5320.423333051591,5732.424410019792,5981.242084897335,6148.417078342365,6268.898847371237,6360.163770258378
5921.0,4501.366475784786,5321.204581511513,5733.234508260601,5982.069493041557,6149.256026539309,6269.746038536979,6361.017143716798
5922.0,4502.09002732478,5321.985831010324,5734.04460680331,5982.896901045509,6150.094974301191,6270.593229057093,6361.870516371666
5923.0,4502.813581374816,5322.767081545608,5734.854705645725,5983.724308907136,6150.933921626044,6271.440418929677,6362.723888221128
5924.0,4503.537137932026,5323.548333114952,5735.664804785657,5984.551716624379,6151.772868511904,6272.287608152827,6363.57725926333
5925.0,4504.260696993546,5324.329585715936,5736.474904220912,5985.379124195184,6152.611814956799,6273.134796724644,6364.430629496419
5926.0,4504.98425855651,5325.110839346147,5737.285003949301,5986.206531617492,6153.450760958767,6273.981984643225,6365.28399891854
5927.0,4505.707822618052,5325.892094003168,5738.095103968633,5987.033938889248,6154.28970651584,6274.829171906664,6366.137367527836
5928.0,4506.431389175306,5326.673349684582,5738.905204276715,5987.861346008395,6155.128651626052,6275.676358513063,6366.990735322458
5929.0,4507.154958225408,5327.454606387972,5739.715304871355,5988.688752972879,6155.967596287436,6276.523544460518,6367.844102300547
5930.0,4507.878529765492,5328.235864110925,5740.525405750365,5989.51615978064,6156.806540498024,6277.370729747126,6368.697468460252
5931.0,4508.602103792691,5329.017122851023,5741.33550691155,5990.343566429623,6157.645484255852,6278.217914370985,6369.550833799717
5932.0,4509.325680304141,5329.79838260585,5742.145608352721,5991.170972917771,6158.484427558953,6279.065098330193,6370.40419831709
5933.0,4510.049259296975,5330.579643372989,5742.955710071686,5991.998379243029,6159.323370405358,6279.912281622848,6371.257562010514
5934.0,4510.772840768327,5331.360905150026,5743.765812066253,5992.825785403339,6160.162312793103,6280.759464247047,6372.110924878137
5935.0,4511.496424715333,5332.142167934543,5744.575914334231,5993.653191396646,6161.00125472022,6281.606646200888,6372.964286918103
5936.0,4512.220011135127,5332.923431724126,5745.38601687343,5994.480597220891,6161.840196184744,6282.453827482469,6373.81764812856
5937.0,4512.943600024842,5333.704696516356,5746.196119681656,5995.30800287402,6162.679137184706,6283.301008089885,6374.671008507651
5938.0,4513.667191381614,5334.48596230882,5747.006222756721,5996.135408353975,6163.518077718141,6284.148188021239,6375.524368053525
5939.0,4514.390785202576,5335.2672290991,5747.816326096431,5996.9628136587,6164.357017783082,6284.995367274622,6376.377726764326
5940.0,4515.114381484863,5336.04849688478,5748.626429698596,5997.79021878614,6165.195957377564,6285.842545848137,6377.2310846382
5941.0,4515.837980225609,5336.829765663444,5749.436533561025,5998.617623734236,6166.034896499617,6286.689723739879,6378.084441673292
5942.0,4516.561581421951,5337.611035432677,5750.246637681525,5999.445028500932,6166.873835147278,6287.536900947947,6378.937797867749
5943.0,4517.285185071019,5338.392306190061,5751.056742057905,6000.272433084173,6167.712773318579,6288.384077470438,6379.791153219716
5944.0,4518.00879116995,5339.173577933182,5751.866846687976,6001.099837481903,6168.551711011553,6289.231253305449,6380.64450772734
5945.0,4518.732399715877,5339.954850659622,5752.676951569543,6001.927241692062,6169.390648224234,6290.078428451078,6381.497861388765
5946.0,4519.456010705937,5340.736124366966,5753.487056700418,6002.754645712597,6170.229584954654,6290.925602905424,6382.351214202139
5947.0,4520.179624137261,5341.517399052797,5754.297162078407,6003.582049541449,6171.068521200849,6291.772776666583,6383.204566165607
5948.0,4520.903240006985,5342.298674714701,5755.107267701323,6004.409453176565,6171.90745696085,6292.619949732653,6384.057917277313
5949.0,4521.626858312245,5343.079951350259,5755.917373566969,6005.236856615886,6172.746392232692,6293.467122101732,6384.911267535406
5950.0,4522.350479050171,5343.861228957056,5756.727479673156,6006.064259857354,6173.585327014409,6294.314293771918,6385.764616938029
5951.0,4523.074102217902,5344.642507532678,5757.537586017695,6006.891662898916,6174.424261304031,6295.161464741308,6386.617965483329
5952.0,4523.797727812568,5345.423787074707,5758.347692598391,6007.719065738513,6175.263195099596,6296.008635008,6387.471313169452
5953.0,4524.521355831309,5346.205067580725,5759.157799413054,6008.546468374089,6176.102128399134,6296.855804570091,6388.324659994544
5954.0,4525.244986271254,5346.986349048319,5759.967906459495,6009.373870803589,6176.94106120068,6297.702973425678,6389.178005956749
5955.0,4525.96861912954,5347.767631475072,5760.778013735519,6010.201273024955,6177.779993502268,6298.550141572861,6390.031351054216
5956.0,4526.6922544033,5348.548914858568,5761.588121238937,6011.028675036131,6178.618925301928,6299.397309009737,6390.884695285087
5957.0,4527.415892089669,5349.330199196391,5762.398228967557,6011.85607683506,6179.457856597698,6300.244475734402,6391.738038647512
5958.0,4528.139532185782,5350.111484486123,5763.208336919186,6012.683478419686,6180.296787387608,6301.091641744954,6392.591381139632
5959.0,4528.863174458977,5350.892770531724,5764.018444916092,6013.510879623259,6181.135717512232,6301.938806887198,6393.444722611177
5960.0,4529.58681842946,5351.674056928907,5764.828552591747,6014.338280101902,6181.974646642798,6302.785970843146,6394.298062752251
5961.0,4530.310464777451,5352.455344250837,5765.638660465781,6015.165680343131,6182.813575245407,6303.63313406361,6395.151402002193
5962.0,4531.034113499872,5353.236632494915,5766.448768535841,6015.993080344739,6183.652503317948,6304.480296546546,6396.004740359011
5963.0,4531.757764593644,5354.017921658546,5767.25887679957,6016.820480104512,6184.491430858307,6305.327458289908,6396.858077820712
5964.0,4532.481418055685,5354.799211739133,5768.068985254615,6017.647879620244,6185.330357864371,6306.174619291653,6397.711414385304
5965.0,4533.205073882918,5355.580502734079,5768.87909389862,6018.475278889721,6186.169284334028,6307.021779549736,6398.564750050796
5966.0,4533.928732072262,5356.361794640789,5769.689202729232,6019.302677910738,6187.008210265163,6307.868939062114,6399.418084815194
5967.0,4534.652392620638,5357.143087456668,5770.499311744095,6020.130076681081,6187.847135655665,6308.716097826741,6400.271418676504
5968.0,4535.376055524966,5357.924381179115,5771.309420940855,6020.957475198544,6188.686060503419,6309.563255841575,6401.124751632738
5969.0,4536.099720782167,5358.705675805537,5772.119530317155,6021.784873460913,6189.524984806312,6310.410413104571,6401.9780836819
5970.0,4536.82338838916,5359.486971333337,5772.929639870643,6022.612271465982,6190.363908562232,6311.257569613686,6402.831414821998
5971.0,4537.547058342867,5360.268267759919,5773.739749598963,6023.439669211538,6191.202831769063,6312.104725366874,6403.684745051042
5972.0,4538.270730640208,5361.049565082684,5774.54985949976,6024.267066695373,6192.041754424696,6312.951880362091,6404.538074367037
5973.0,4538.994405278103,5361.830863299039,5775.359969570679,6025.094463915277,6192.880676527015,6313.799034597294,6405.391402767993
5974.0,4539.718082253473,5362.612162406387,5776.170079809366,6025.92186086904,6193.719598073906,6314.646188070438,6406.244730251914
5975.0,4540.441761563237,5363.39346240213,5776.980190213467,6026.749257554453,6194.558519063259,6315.493340779479,6407.098056816812
5976.0,4541.165443204316,5364.174763283674,5777.790300780625,6027.576653969304,6195.397439492957,6316.340492722373,6407.951382460691
5977.0,4541.889127173632,5364.95606504842,5778.600411508488,6028.404050111385,6196.23635936089,6317.187643897076,6408.804707181562
5978.0,4542.612813468103,5365.737367693773,5779.410522394697,6029.231445978486,6197.075278664944,6318.034794301544,6409.65803097743
5979.0,4543.336502084651,5366.518671217137,5780.220633436902,6030.058841568397,6197.914197403005,6318.881943933733,6410.511353846303
5980.0,4544.060193020196,5367.299975615914,5781.030744632746,6030.886236878908,6198.75311557296,6319.729092791597,6411.364675786189
5981.0,4544.783886271658,5368.08128088751,5781.840855979874,6031.713631907808,6199.592033172697,6320.576240873093,6412.217996795095
5982.0,4545.507581835959,5368.862587029326,5782.65096747593,6032.54102665289,6200.430950200102,6321.423388176178,6413.071316871031
5983.0,4546.231279710018,5369.643894038768,5783.461079118562,6033.368421111942,6201.269866653062,6322.270534698807,6413.924636012001
5984.0,4546.954979890755,5370.425201913238,5784.271190905415,6034.195815282755,6202.108782529463,6323.117680438934,6414.777954216016
5985.0,4547.678682375091,5371.20651065014,5785.081302834132,6035.023209163117,6202.947697827192,6323.964825394518,6415.63127148108
5986.0,4548.402387159946,5371.987820246877,5785.89141490236,6035.850602750823,6203.786612544137,6324.811969563513,6416.484587805205
5987.0,4549.12609424224,5372.769130700855,5786.701527107743,6036.677996043659,6204.625526678184,6325.659112943876,6417.337903186395
5988.0,4549.849803618896,5373.550442009476,5787.511639447926,6037.505389039417,6205.464440227219,6326.506255533561,6418.19121762266
5989.0,4550.573515286832,5374.331754170143,5788.321751920557,6038.332781735885,6206.303353189131,6327.353397330526,6419.044531112005
5990.0,4551.297229242969,5375.113067180259,5789.131864523279,6039.160174130856,6207.142265561803,6328.200538332725,6419.897843652441
5991.0,4552.020945484226,5375.894381037231,5789.941977253737,6039.987566222119,6207.981177343127,6329.047678538114,6420.751155241972
5992.0,4552.744664007526,5376.675695738459,5790.752090109577,6040.814958007465,6208.820088530985,6329.894817944652,6421.604465878609
5993.0,4553.468384809789,5377.457011281349,5791.562203088443,6041.642349484681,6209.658999123268,6330.74195655029,6422.457775560357
5994.0,4554.192107887933,5378.238327663303,5792.372316187983,6042.469740651561,6210.497909117859,6331.589094352986,6423.311084285225
5995.0,4554.915833238881,5379.019644881725,5793.18242940584,6043.297131505894,6211.336818512648,6332.436231350697,6424.164392051221
5996.0,4555.639560859551,5379.80096293402,5793.992542739658,6044.12452204547,6212.17572730552,6333.283367541378,6425.017698856351
5997.0,4556.363290746866,5380.58228181759,5794.802656187085,6044.951912268079,6213.014635494362,6334.130502922985,6425.871004698624
5998.0,4557.087022897745,5381.36360152984,5795.612769745766,6045.779302171511,6213.853543077061,6334.977637493473,6426.724309576046
5999.0,4557.810757309108,5382.144922068171,5796.422883413344,6046.606691753555,6214.692450051503,6335.824771250798,6427.577613486627
6000.0,4558.534493977876,5382.92624342999,5797.232997187466,6047.434081012004,6215.531356415578,6336.671904192917,6428.430916428372
6000.000000650067,4558.534494448355,5382.9262439379,5797.232997714093,6047.434081549864,6215.531356960922,6336.67190474361,6428.430916983076
6000.000000650067,4558.534494448355,5382.9262439379,5797.232997714093,6047.434081549864,6215.531356960922,6336.67190474361,6428.430916983076
6001.0,4559.258232245067,5383.707565058876,5798.043110562996,6048.261469472493,6216.370261715429,6337.519035880629,6429.284217973072
6002.0,4559.981972744332,5384.488887489882,5798.853224025683,6049.088857591183,6217.209166387504,6338.366166736293,6430.13751853252
6003.0,4560.705715471142,5385.270210719182,5799.663337572054,6049.916245364819,6218.048070428683,6339.213296756891,6430.990818103775
6004.0,4561.429460425178,5386.051534746505,5800.473451201866,6050.743632793169,6218.886973838748,6340.060425942211,6431.844116686631
6005.0,4562.153207595495,5386.832859562634,5801.283564906759,6051.571019868394,6219.725876610203,6340.907554285003,6432.697414274019
6006.0,4562.876956984106,5387.614185169261,5802.093678688271,6052.398406591933,6220.564778744426,6341.754681786599,6433.550710867241
6007.0,4563.600708591775,5388.395511567032,5802.903792546986,6053.225792964337,6221.40368024194,6342.601808447508,6434.40400646679
6008.0,4564.324462418505,5389.176838755948,5803.713906482904,6054.053178985605,6222.242581102744,6343.448934267729,6435.257301072666
6009.0,4565.048218431561,5389.958166708426,5804.524020471019,6054.880564632275,6223.081481304412,6344.296059225567,6436.110594663728
6010.0,4565.771976641026,5390.739495432964,5805.334134519034,6055.707949911577,6223.920380853849,6345.143183327704,6436.963887246487
6011.0,4566.495737053054,5391.520824934743,5806.144248631648,6056.535334827917,6224.759279755273,6345.99030657822,6437.817178824916
6012.0,4567.219499667642,5392.302155213767,5806.954362808863,6057.362719381297,6225.598178008684,6346.837428977114,6438.670469399017
6013.0,4567.943264484793,5393.083486270032,5807.764477050678,6058.190103571716,6226.437075614081,6347.684550524385,6439.523758968789
6014.0,4568.667031504505,5393.864818103541,5808.574591357093,6059.017487399176,6227.275972571465,6348.531671220034,6440.377047534232
6015.0,4569.390800726779,5394.646150714293,5809.384705728106,6059.844870863675,6228.114868880835,6349.37879106406,6441.230335095345
6016.0,4570.114572151615,5395.427484102288,5810.19482016372,6060.672253965213,6228.953764542191,6350.225910056464,6442.083621652131
6017.0,4570.838345689671,5396.208818192231,5811.004934595662,6061.499636639734,6229.792659494286,6351.073028138005,6442.93690714685
6018.0,4571.562121348253,5396.990152990278,5811.815049029516,6062.327018892473,6230.631553742129,6351.920145313526,6443.790191584226
6019.0,4572.285899176522,5397.771488537863,5812.625163502848,6063.154400758683,6231.47044731942,6352.767261615623,6444.643474996027
6020.0,4573.009679174477,5398.552824834985,5813.435278015658,6063.981782238359,6232.30934022616,6353.614377044301,6445.496757382254
6021.0,4573.733461342119,5399.334161881644,5814.245392567945,6064.809163331504,6233.148232462348,6354.461491599558,6446.350038742908
6022.0,4574.457245679449,5400.115499677839,5815.055507159712,6065.636544038119,6233.987124027986,6355.308605281392,6447.203319077987
6023.0,4575.181032186465,5400.89683822357,5815.865621790956,6066.4639243582,6234.826014923073,6356.155718089805,6448.05659838749
6024.0,4575.904820863168,5401.678177518839,5816.675736461677,6067.29130429175,6235.66490514761,6357.002830024798,6448.909876671421
6025.0,4576.628611709558,5402.459517563644,5817.485851171878,6068.118683838769,6236.503794701594,6357.849941086368,6449.763153929777
6026.0,4577.352404725633,5403.240858357986,5818.295965921556,6068.946062999256,6237.342683585029,6358.697051274517,6450.61643016256
6027.0,4578.076199911397,5404.022199901866,5819.106080710712,6069.773441773211,6238.181571797913,6359.544160589245,6451.469705369767
6028.0,4578.799997266847,5404.803542195282,5819.916195539347,6070.600820160635,6239.020459340244,6360.39126903055,6452.322979551402
6029.0,4579.523796791984,5405.584885238234,5820.726310407459,6071.428198161526,6239.859346212025,6361.238376598434,6453.176252707461
6030.0,4580.247598486807,5406.366229030724,5821.536425315049,6072.255575775886,6240.698232413256,6362.085483292898,6454.029524837946
6031.0,4580.971402351318,5407.147573572749,5822.346540262119,6073.082953003714,6241.537117943935,6362.932589113939,6454.882795942857
6032.0,4581.695208385515,5407.928918864312,5823.156655248666,6073.910329845011,6242.376002804063,6363.779694061559,6455.736066022195
6033.0,4582.419016463197,5408.71026479904,5823.966770178234,6074.737706209268,6243.214886907099,6364.626798052049,6456.589334994373
6034.0,4583.142826254992,5409.491611099314,5824.776884799079,6075.565081860267,6244.053770027173,6365.473900866933,6457.442602646462
6035.0,4583.866638151288,5410.272958094181,5825.586999409583,6076.392457077985,6244.892652431996,6366.321002765158,6458.295869230837
6036.0,4584.590452152087,5411.054305783644,5826.397114009742,6077.219831862422,6245.731534121567,6367.168103746724,6459.149134747498
6037.0,4585.314268257387,5411.835654167699,5827.207228599558,6078.047206213579,6246.570415095887,6368.015203811632,6460.002399196445
6038.0,4586.038086467188,5412.617003246351,5828.017343179033,6078.874580131455,6247.409295354956,6368.86230295988,6460.855662577678
