time,sds.I[1]&i_iss.T=2.0,sds.I[1]&i_iss.T=4.0,sds.I[1]&i_iss.T=6.0,sds.I[1]&i_iss.T=8.0,sds.I[1]&i_iss.T=10.0,sds.I[1]&i_iss.T=12.0
4993.0,4907.460494856956,4597.014640468889,4286.574938593484,3976.142709362322,3665.71824445546,3355.301616512463
4994.0,4908.239559618548,4597.793705214764,4287.354003325717,3976.921774091713,3666.497309183071,3356.080681245282
4995.0,4909.018628338206,4598.572773918703,4288.133072016018,3977.700842779173,3667.276377868752,3356.859749936168
4996.0,4909.797701012428,4599.351846577205,4288.912144660884,3978.479915421198,3668.055450508999,3357.638822581616
4997.0,4910.576777637706,4600.130923186764,4289.691221256811,3979.258992014285,3668.834527100306,3358.417899178122
4998.0,4911.35585821054,4600.910003743877,4290.470301800296,3980.038072554927,3669.613607639169,3359.196979722182
4999.0,4912.134942727423,4601.689088245038,4291.249386287832,3980.817157039623,3670.392692122085,3359.976064210293
5000.0,4912.914031184851,4602.468176686744,4292.028474715916,3981.596245464865,3671.17178054555,3360.755152638948
5000.000000550033,4912.914031613377,4602.46817711527,4292.028475144441,3981.596245893391,3671.171780974075,3360.755153067474
5000.000000550033,4912.914031613377,4602.46817711527,4292.028475144441,3981.596245893391,3671.171780974075,3360.755153067474
5001.0,4913.693123748802,4603.247269234972,4292.807567250527,3982.375337996633,3671.950873075539,3361.534245174126
5002.0,4914.472220179329,4604.026365649775,4293.586663651715,3983.154434394981,3672.729969472107,3362.31334157588
5003.0,4915.251320470561,4604.805465925283,4294.365763913611,3983.933534654036,3673.509069729384,3363.092441838339
5004.0,4916.030424622077,4605.584570061074,4295.144868035794,3984.712638773378,3674.288173846947,3363.871545961083
5005.0,4916.809532619686,4606.363678042961,4295.923976004075,3985.491746738817,3675.067281810608,3364.650653929922
5006.0,4917.588644466,4607.142789873548,4296.703087821061,3986.270858552962,3675.846393622974,3365.429765747463
5007.0,4918.367760162009,4607.921905553831,4297.482203487746,3987.049974216805,3676.625509285038,3366.2088814147
5008.0,4919.146879707715,4608.701025083809,4298.261323004129,3987.829093730347,3677.404628796801,3366.988000931633
5009.0,4919.926003060714,4609.480148421081,4299.040446327808,3988.608217051185,3678.18375211586,3367.767124255859
5010.0,4920.705130234066,4610.259275578705,4299.819573471845,3989.38734419238,3678.962879255277,3368.54625140044
5011.0,4921.484261235743,4611.038406564654,4300.598704444208,3990.166475161902,3679.74201022302,3369.325382373345
5012.0,4922.263396065745,4611.817541378927,4301.377839244898,3990.945609959751,3680.521145019091,3370.104517174575
5013.0,4923.042534724071,4612.596680021523,4302.156977873917,3991.724748585928,3681.300283643489,3370.883655804129
5014.0,4923.821677210723,4613.375822492443,4302.936120331262,3992.503891040432,3682.079426096213,3371.662798262009
5015.0,4924.600823525698,4614.154968791688,4303.715266616934,3993.283037323262,3682.858572377266,3372.441944548212
5016.0,4925.379973668997,4614.934118919256,4304.494416730933,3994.062187434421,3683.637722486646,3373.22109466274
5017.0,4926.159127525038,4615.713272759564,4305.273570557676,3994.841341258322,3684.416876308768,3374.000248490009
5018.0,4926.93828510327,4616.492430322063,4306.052728106614,3995.620498804418,3685.196033853086,3374.77940603947
5019.0,4927.717446467295,4617.271591670356,4306.831889441348,3996.399660136311,3685.9751951832,3375.558567374725
5020.0,4928.496611617114,4618.05075680444,4307.611054561877,3997.178825253999,3686.75436029911,3376.337732495773
5021.0,4929.275780552726,4618.829925724317,4308.390223468203,3997.957994157482,3687.533529200815,3377.116901402614
5022.0,4930.054953274132,4619.609098429987,4309.169396160324,3998.737166846762,3688.312701888316,3377.896074095248
5023.0,4930.83412978133,4620.38827492145,4309.948572638241,3999.516343321838,3689.091878361614,3378.675250573675
5024.0,4931.613310074322,4621.167455198704,4310.727752901954,4000.295523582709,3689.871058620707,3379.454430837895
5025.0,4932.392494153107,4621.946639261752,4311.506936951462,4001.074707629376,3690.650242665595,3380.233614887909
5026.0,4933.171682017684,4622.725827110593,4312.286124786767,4001.853895461839,3691.42943049628,3381.012802723716
5027.0,4933.950873668055,4623.505018745225,4313.065316407868,4002.633087080098,3692.208622112761,3381.791994345316
5028.0,4934.730069104219,4624.284214165651,4313.844511814764,4003.412282484152,3692.987817515037,3382.571189752709
5029.0,4935.509268326176,4625.063413371868,4314.623711007456,4004.191481674003,3693.76701670311,3383.350388945896
5030.0,4936.288471333927,4625.842616363879,4315.402913985944,4004.97068464965,3694.546219676979,3384.129591924876
5031.0,4937.067678127471,4626.621823141681,4316.182120750228,4005.749891411092,3695.325426436643,3384.908798689649
5032.0,4937.846888706807,4627.401033705277,4316.961331300307,4006.52910195833,3696.104636982103,3385.688009240215
5033.0,4938.626102908831,4628.180247891558,4317.740545473075,4007.308316128257,3696.883851150251,3386.467223413468
5034.0,4939.405320307836,4628.95946527482,4318.519762842829,4008.087533495168,3697.663068515385,3387.246440783702
5035.0,4940.184541408385,4629.738686359628,4319.298983914129,4008.866754563627,3698.442289582065,3388.025661855482
5036.0,4940.96376621048,4630.517911145978,4320.078208686977,4009.645979333633,3699.221514350294,3388.804886628806
5037.0,4941.74299471412,4631.297139633873,4320.857437161372,4010.425207805187,3700.000742820069,3389.584115103675
5038.0,4942.522226919304,4632.076371823311,4321.636669337315,4011.204439978288,3700.779974991392,3390.363347280089
5039.0,4943.301462826032,4632.855607714295,4322.415905214805,4011.983675852936,3701.559210864263,3391.142583158048
5040.0,4944.080702434305,4633.634847306821,4323.195144793843,4012.762915429132,3702.338450438681,3391.921822737551
5041.0,4944.859945744123,4634.414090600893,4323.974388074427,4013.542158706875,3703.117693714646,3392.7010660186
5042.0,4945.639192755487,4635.193337596509,4324.75363505656,4014.321405686166,3703.896940692159,3393.480313001193
5043.0,4946.418443468394,4635.972588293669,4325.53288574024,4015.100656367004,3704.676191371219,3394.259563685331
5044.0,4947.197697882846,4636.751842692372,4326.312140125467,4015.879910749389,3705.455445751827,3395.038818071013
5045.0,4947.976955998844,4637.53110079262,4327.091398212241,4016.659168833322,3706.234703833982,3395.818076158241
5046.0,4948.756217816385,4638.310362594412,4327.870660000563,4017.438430618802,3707.013965617684,3396.597337947013
5047.0,4949.535483335472,4639.089628097749,4328.649925490433,4018.21769610583,3707.793231102934,3397.37660343733
5048.0,4950.314752556103,4639.868897302629,4329.429194681849,4018.996965294406,3708.572500289732,3398.155872629192
5049.0,4951.09402547828,4640.648170209053,4330.208467574814,4019.776238184528,3709.351773178077,3398.935145522599
5050.0,4951.873302102001,4641.427446817022,4330.987744169326,4020.555514776198,3710.131049767969,3399.714422117551
5051.0,4952.652582427266,4642.206727126535,4331.767024465385,4021.334795069415,3710.910330059408,3400.493702414047
5052.0,4953.431866454077,4642.986011137592,4332.546308462991,4022.11407906418,3711.689614052396,3401.272986412088
5053.0,4954.211154182432,4643.765298850193,4333.325596162145,4022.893366760492,3712.46890174693,3402.052274111675
5054.0,4954.990445612331,4644.544590264339,4334.104887562847,4023.672658158352,3713.248193143012,3402.831565512805
5055.0,4955.769740743776,4645.323885380028,4334.884182665095,4024.451953257758,3714.027488240642,3403.610860615481
5056.0,4956.549039576765,4646.103184197262,4335.663481468891,4025.231252058712,3714.806787039819,3404.390159419701
5057.0,4957.3283421113,4646.882486716039,4336.442783974235,4026.010554561214,3715.586089540543,3405.169461925467
5058.0,4958.107648347379,4647.66179293636,4337.222090181125,4026.789860765264,3716.365395742815,3405.948768132777
5059.0,4958.886958285002,4648.441102858227,4338.001400089564,4027.56917067086,3717.144705646634,3406.728078041632
