time,sds.I[1]&blanket.TBR=1.05,sds.I[1]&blanket.TBR=1.08,sds.I[1]&blanket.TBR=1.1,sds.I[1]&blanket.TBR=1.12,sds.I[1]&blanket.TBR=1.15,sds.I[1]&blanket.TBR=1.18,sds.I[1]&blanket.TBR=1.2,sds.I[1]&blanket.TBR=1.22,sds.I[1]&blanket.TBR=1.25
5055.0,2291.17728766016,3703.663879474881,4645.323885380028,5586.985629215214,6999.481356681924,8411.980630943272,9353.648688818144,10295.3181794909,11707.82500047205
5056.0,2291.492196707107,3704.257422350446,4646.103184197262,5587.950684017497,7000.725045540536,8413.502953949252,9355.356767970472,10297.21201482852,11709.99747015448
5057.0,2291.807112171781,3704.850970014045,4646.882486716039,5588.915741434812,7001.968735384369,8415.0252763106,9357.064845391573,10299.10584734831,11712.16993538911
5058.0,2292.122034054183,3705.444522465679,4647.66179293636,5589.880801467158,7003.212426213427,8416.547598027317,9358.77292108145,10300.99967705025,11714.34239617595
5059.0,2292.436962354312,3706.038079705348,4648.441102858227,5590.845864114534,7004.456118027706,8418.069919099402,9360.4809950401,10302.89350393436,11716.514852515
5060.0,2292.751897072169,3706.631641733051,4649.220416481637,5591.810929376943,7005.699810827207,8419.592239526855,9362.189067267524,10304.78732800062,11718.68730440625
5061.0,2293.066838207754,3707.225208548788,4649.999733806591,5592.775997254384,7006.943504611932,8421.114559309677,9363.89713776372,10306.68114924904,11720.85975184971
5062.0,2293.381785761066,3707.818780152561,4650.77905483309,5593.741067746856,7008.18719938188,8422.636878447864,9365.605206528691,10308.57496767963,11723.03219484538
5063.0,2293.696739732105,3708.412356544368,4651.558379561132,5594.706140854359,7009.430895137049,8424.15919694142,9367.313273562437,10310.46878329237,11725.20463339325
5064.0,2294.011700120872,3709.005937724211,4652.33770799072,5595.671216576894,7010.674591877441,8425.681514790343,9369.021338864954,10312.36259608728,11727.37706749333
5065.0,2294.326666927367,3709.599523692087,4653.117040121851,5596.63629491446,7011.918289603057,8427.203831994635,9370.729402436247,10314.25640606435,11729.54949714562
5066.0,2294.641638905248,3710.193113182841,4653.896374676829,5597.601374576827,7013.161987004868,8428.726147226484,9372.43746293598,10316.15021187072,11731.7219209785
5067.0,2294.956615748949,3710.786705886293,4654.675711342402,5598.566455247667,7014.405683761943,8430.248460160346,9374.145520035545,10318.04401317473,11733.89433865568
5068.0,2295.271598849087,3711.380303214053,4655.455051544171,5599.531538366568,7015.649381334835,8431.77077227774,9375.853575230429,10319.93781148583,11736.06675170757
5069.0,2295.586588205661,3711.973905166122,4656.234395282133,5600.496623933529,7016.893079723548,8433.293083578668,9377.561628520632,10321.83160680401,11738.23916013416
5070.0,2295.901583818671,3712.567511742499,4657.013742556292,5601.461711948551,7018.136778928078,8434.81539406313,9379.269679906152,10323.72539912927,11740.41156393545
5071.0,2296.216585688117,3713.161122943184,4657.793093366646,5602.426802411632,7019.380478948428,8436.337703731124,9380.977729386992,10325.61918846162,11742.58396311145
5072.0,2296.531593813999,3713.754738768177,4658.572447713193,5603.391895322774,7020.624179784599,8437.86001258265,9382.685776963152,10327.51297480106,11744.75635766215
5073.0,2296.846608196318,3714.348359217478,4659.351805595937,5604.356990681977,7021.867881436587,8439.382320617711,9384.393822634627,10329.40675814758,11746.92874758755
5074.0,2297.161628835072,3714.941984291088,4660.131167014875,5605.322088489239,7023.111583904394,8440.904627836306,9386.101866401425,10331.30053850119,11749.10113288766
5075.0,2297.476655730263,3715.535613989006,4660.910531970009,5606.287188744562,7024.35528718802,8442.42693423843,9387.80990826354,10333.19431586189,11751.27351356246
5076.0,2297.79168888189,3716.129248311232,4661.689900461337,5607.252291447945,7025.598991287467,8443.949239824091,9389.517948220977,10335.08809022967,11753.44588961198
5077.0,2298.106728289954,3716.722887257767,4662.469272488861,5608.217396599387,7026.842696202732,8445.471544593283,9391.225986273726,10336.98186160453,11755.61826103619
5078.0,2298.421773954453,3717.31653082861,4663.248648052579,5609.182504198891,7028.086401933814,8446.99384854601,9392.934022421798,10338.87562998648,11757.79062783511
5079.0,2298.736825875389,3717.910179023761,4664.028027152493,5610.147614246455,7029.330108480717,8448.516151682268,9394.642056665189,10340.76939537552,11759.96299000873
5080.0,2299.051884052761,3718.50383184322,4664.807409788601,5611.112726742078,7030.57381584344,8450.038454002059,9396.350089003896,10342.66315777164,11762.13534755705
5081.0,2299.366948486569,3719.097489286988,4665.586795960905,5612.077841685763,7031.817524021981,8451.560755505385,9398.058119437925,10344.55691717484,11764.30770048008
5082.0,2299.682019176812,3719.691151355064,4666.366185669403,5613.042959077507,7033.061233016341,8453.083056192243,9399.76614796727,10346.45067358514,11766.48004877781
5083.0,2299.997096123493,3720.284818047448,4667.145578914097,5614.008078917312,7034.30494282652,8454.605356062633,9401.474174591936,10348.34442700251,11768.65239245024
5084.0,2300.31217932661,3720.87848936414,4667.924975694986,5614.973201205176,7035.548653452519,8456.127655116557,9403.18219931192,10350.23817742698,11770.82473149737
5085.0,2300.627268786162,3721.472165305141,4668.70437601207,5615.938325941102,7036.792364894336,8457.649953354015,9404.890222127222,10352.13192485853,11772.99706591921
5086.0,2300.942364502151,3722.065845870449,4669.483779865349,5616.903453125087,7038.036077151973,8459.172250775004,9406.598243037844,10354.02566929716,11775.16939571575
5087.0,2301.257466474576,3722.659531060067,4670.263187254823,5617.868582757133,7039.279790225428,8460.69454737953,9408.306262043783,10355.91941074288,11777.34172088699
5088.0,2301.572574703437,3723.253220873992,4671.042598180491,5618.833714837239,7040.523504114703,8462.216843167585,9410.014279145042,10357.81314919568,11779.51404143294
5089.0,2301.887689188734,3723.846915312226,4671.822012642356,5619.798849365405,7041.767218819797,8463.739138139174,9411.72229434162,10359.70688465558,11781.68635735359
5090.0,2302.202809930468,3724.440614374768,4672.601430640414,5620.763986341631,7043.010934340709,8465.261432294295,9413.430307633516,10361.60061712255,11783.85866864894
5091.0,2302.517936928637,3725.034318061618,4673.380852174669,5621.729125765918,7044.254650677441,8466.783725632953,9415.138319020733,10363.49434659661,11786.030975319
5092.0,2302.833070183244,3725.628026372776,4674.160277245118,5622.694267638264,7045.498367829992,8468.306018155141,9416.846328503269,10365.38807307776,11788.20327736376
5093.0,2303.148209694286,3726.221739308243,4674.939705851762,5623.659411958672,7046.742085798362,8469.828309860863,9418.554336081115,10367.28179656599,11790.37557478322
5094.0,2303.463355461764,3726.815456868018,4675.719137994602,5624.62455872714,7047.985804582552,8471.350600750118,9420.262341754287,10369.17551706131,11792.54786757738
5095.0,2303.778507485679,3727.409179052102,4676.498573673635,5625.589707943666,7049.22952418256,8472.872890822906,9421.97034552278,10371.06923456372,11794.72015574625
5096.0,2304.09366576603,3728.002905860493,4677.278012888865,5626.554859608254,7050.473244598387,8474.395180079226,9423.678347386587,10372.9629490732,11796.89243928982
5097.0,2304.408830302816,3728.596637293193,4678.057455640289,5627.520013720903,7051.716965830034,8475.917468519081,9425.386347345717,10374.85666058978,11799.06471820809
5098.0,2304.724001096039,3729.1903733502,4678.836901927909,5628.48517028161,7052.960687877499,8477.439756142468,9427.094345400164,10376.75036911344,11801.23699250107
5099.0,2305.039178145698,3729.784114031517,4679.616351751723,5629.45032929038,7054.204410740784,8478.962042949388,9428.802341549926,10378.64407464418,11803.40926216875
5100.0,2305.354361451794,3730.377859337142,4680.395805111732,5630.415490747209,7055.448134419887,8480.48432893984,9430.510335795012,10380.53777718202,11805.58152721113
5101.0,2305.669551014325,3730.971609267074,4681.175262007937,5631.380654652097,7056.69185891481,8482.006614113827,9432.218328135414,10382.43147672693,11807.75378762821
5102.0,2305.984746833293,3731.565363821315,4681.954722440337,5632.345821005047,7057.935584225552,8483.528898471346,9433.926318571135,10384.32517327894,11809.92604342
5103.0,2306.299948908697,3732.159122999864,4682.73418640893,5633.310989806057,7059.179310352113,8485.051182012397,9435.634307102177,10386.21886683802,11812.09829458649
5104.0,2306.615157240537,3732.752886802722,4683.51365391372,5634.276161055126,7060.423037294493,8486.573464736985,9437.342293728534,10388.1125574042,11814.27054112769
5105.0,2306.930371828814,3733.346655229888,4684.293124954705,5635.241334752257,7061.666765052692,8488.095746645104,9439.050278450211,10390.00624497746,11816.44278304358
5106.0,2307.245592673526,3733.940428281363,4685.072599531884,5636.206510897448,7062.91049362671,8489.618027736755,9440.75826126721,10391.8999295578,11818.61502033418
5107.0,2307.560819774675,3734.534205957144,4685.852077645259,5637.171689490698,7064.154223016548,8491.14030801194,9442.466242179524,10393.79361114523,11820.78725299949
5108.0,2307.87605313226,3735.127988257235,4686.631559294829,5638.136870532008,7065.397953222205,8492.662587470657,9444.17422118716,10395.68728973974,11822.95948103949
5109.0,2308.191292746281,3735.721775181634,4687.411044480594,5639.10205402138,7066.641684243679,8494.184866112908,9445.882198290112,10397.58096534134,11825.1317044542
5110.0,2308.506538616738,3736.315566730341,4688.190533202554,5640.067239958811,7067.885416080974,8495.707143938691,9447.590173488385,10399.47463795003,11827.30392324361
5111.0,2308.821790743631,3736.909362903357,4688.970025460708,5641.032428344302,7069.129148734088,8497.22942094801,9449.298146781974,10401.3683075658,11829.47613740772
5112.0,2309.137049126961,3737.50316370068,4689.749521255058,5641.997619177855,7070.372882203021,8498.751697140859,9451.006118170882,10403.26197418866,11831.64834694654
5113.0,2309.452313766727,3738.096969122312,4690.529020585603,5642.962812459466,7071.616616487771,8500.273972517241,9452.714087655108,10405.1556378186,11833.82055186006
5114.0,2309.767584662929,3738.690779168252,4691.308523452343,5643.928008189139,7072.860351588343,8501.79624707716,9454.422055234658,10407.04929845563,11835.99275214829
5115.0,2310.082861815567,3739.284593838501,4692.088029855277,5644.893206366872,7074.104087504733,8503.318520820609,9456.130020909524,10408.94295609974,11838.16494781121
5116.0,2310.398145224641,3739.878413133058,4692.867539794408,5645.858406992664,7075.347824236942,8504.84079374759,9457.837984679709,10410.83661075094,11840.33713884884
5117.0,2310.713434890152,3740.472237051923,4693.647053269733,5646.823610066517,7076.59156178497,8506.363065858106,9459.54594654521,10412.73026240923,11842.50932526117
5118.0,2311.028730812098,3741.066065595096,4694.426570281254,5647.788815588431,7077.835300148817,8507.885337152155,9461.25390650603,10414.6239110746,11844.68150704821
5119.0,2311.344032990481,3741.659898762578,4695.206090828969,5648.754023558404,7079.079039328483,8509.407607629735,9462.961864562172,10416.51755674705,11846.85368420995
5120.0,2311.6593414253,3742.253736554367,4695.985614912879,5649.719233976438,7080.322779323969,8510.92987729085,9464.669820713632,10418.4111994266,11849.02585674639
5121.0,2311.974656116555,3742.847578970465,4696.765142532984,5650.684446842532,7081.566520135274,8512.452146135498,9466.377774960409,10420.30483911322,11851.19802465753
5122.0,2312.289977064247,3743.441426010872,4697.544673689285,5651.649662156687,7082.810261762397,8513.974414163678,9468.085727302505,10422.19847580693,11853.37018794338
5123.0,2312.605304268374,3744.035277675586,4698.324208381779,5652.614879918901,7084.05400420534,8515.496681375393,9469.79367773992,10424.09210950773,11855.54234660392
5124.0,2312.920637728938,3744.629133964609,4699.10374661047,5653.580100129177,7085.297747464101,8517.01894777064,9471.501626272657,10425.98574021562,11857.71450063918
5125.0,2313.235977445938,3745.22299487794,4699.883288375356,5654.54532278751,7086.541491538683,8518.54121334942,9473.209572900709,10427.87936793058,11859.88665004913
5126.0,2313.551323419374,3745.816860415579,4700.662833676435,5655.510547893907,7087.785236429082,8520.063478111731,9474.91751762408,10429.77299265264,11862.05879483379
5127.0,2313.866675649247,3746.410730577527,4701.442382513711,5656.475775448363,7089.028982135301,8521.585742057578,9476.62546044277,10431.66661438178,11864.23093499315
5128.0,2314.182034135555,3747.004605363783,4702.221934887181,5657.441005450878,7090.272728657339,8523.108005186958,9478.333401356778,10433.560233118,11866.40307052722
5129.0,2314.497398878299,3747.598484774347,4703.001490796847,5658.406237901454,7091.516475995197,8524.63026749987,9480.041340366106,10435.45384886131,11868.57520143599
5130.0,2314.81276987748,3748.19236880922,4703.781050242707,5659.37147280009,7092.760224148872,8526.152528996316,9481.749277470752,10437.34746161171,11870.74732771945
5131.0,2315.128147133097,3748.7862574684,4704.560613224764,5660.336710146787,7094.003973118368,8527.674789676294,9483.45721267072,10439.24107136919,11872.91944937763
5132.0,2315.443525862479,3749.380145897186,4705.340174840312,5661.301944990862,7095.247717881061,8529.19704444528,9485.16514082356,10441.13467294342,11875.09156114833
5133.0,2315.758910333762,3749.974038427996,4706.119739464609,5662.267181750387,7096.491462919224,8530.719297849717,9486.87306651848,10443.02827096633,11877.26366772762
5134.0,2316.074300906579,3750.567935425879,4706.899307466311,5663.232420797629,7097.735208610532,8532.241550272682,9488.580990142167,10444.92186582823,11879.43576951118
5135.0,2316.38969758093,3751.161836890834,4707.678878845418,5664.197662132588,7098.978954954986,8533.763801714178,9490.288911694615,10446.8154575291,11881.60786649901
5136.0,2316.705100356814,3751.755742822863,4708.458453601929,5665.162905755261,7100.222701952584,8535.286052174202,9491.996831175831,10448.70904606896,11883.77995869111
5137.0,2317.020509234233,3752.349653221965,4709.238031735847,5666.128151665652,7101.466449603327,8536.80830165276,9493.704748585807,10450.60263144779,11885.95204608748
5138.0,2317.335924213185,3752.943568088139,4710.017613247168,5667.093399863758,7102.710197907216,8538.330550149845,9495.41266392455,10452.4962136656,11888.12412868812
5139.0,2317.65134529367,3753.537487421387,4710.797198135896,5668.058650349582,7103.95394686425,8539.852797665462,9497.120577192056,10454.3897927224,11890.29620649303
5140.0,2317.96677247569,3754.131411221707,4711.576786402028,5669.023903123121,7105.197696474429,8541.375044199609,9498.828488388324,10456.28336861817,11892.46827950221
5141.0,2318.282205759243,3754.7253394891,4712.356378045565,5669.989158184378,7106.441446737753,8542.897289752285,9500.53639751336,10458.17694135292,11894.64034771566
5142.0,2318.597645144331,3755.319272223566,4713.135973066507,5670.954415533349,7107.685197654221,8544.419534323493,9502.244304567155,10460.07051092665,11896.81241113338
5143.0,2318.913090630951,3755.913209425104,4713.915571464854,5671.919675170037,7108.928949223836,8545.94177791323,9503.95220954972,10461.96407733935,11898.98446975537
5144.0,2319.228542219106,3756.507151093716,4714.695173240608,5672.884937094442,7110.172701446595,8547.464020521498,9505.660112461044,10463.85764059104,11901.15652358163
5145.0,2319.543999908794,3757.101097229401,4715.474778393765,5673.850201306563,7111.4164543225,8548.986262148297,9507.368013301131,10465.75120068171,11903.32857261217
5146.0,2319.859463700016,3757.695047832158,4716.254386924327,5674.8154678064,7112.660207851549,8550.508502793626,9509.075912069988,10467.64475761136,11905.50061684697
5147.0,2320.174933592773,3758.289002901988,4717.033998832295,5675.780736593953,7113.903962033743,8552.030742457486,9510.783808767605,10469.53831137998,11907.67265628604
5148.0,2320.490409587062,3758.882962438891,4717.813614117667,5676.746007669223,7115.147716869084,8553.552981139874,9512.491703393987,10471.43186198759,11909.84469092939
5149.0,2320.805891682886,3759.476926442867,4718.593232780446,5677.711281032209,7116.391472357568,8555.075218840793,9514.199595949132,10473.32540943417,11912.016720777
5150.0,2321.121379880243,3760.070894913917,4719.372854820629,5678.676556682912,7117.635228499197,8556.597455560242,9515.907486433043,10475.21895371974,11914.18874582889
5151.0,2321.436874179134,3760.664867852038,4720.152480238216,5679.64183462133,7118.878985293974,8558.119691298221,9517.615374845716,10477.11249484428,11916.36076608504
5152.0,2321.752374579559,3761.258845257233,4720.93210903321,5680.607114847465,7120.122742741893,8559.641926054732,9519.323261187155,10479.0060328078,11918.53278154547
5153.0,2322.067881081517,3761.8528271295,4721.711741205608,5681.572397361315,7121.366500842959,8561.164159829772,9521.031145457357,10480.89956761031,11920.70479221016
5154.0,2322.38339368501,3762.44681346884,4722.491376755412,5682.537682162883,7122.610259597169,8562.686392623344,9522.739027656322,10482.79309925179,11922.87679807913
5155.0,2322.698912390036,3763.040804275254,4723.27101568262,5683.502969252166,7123.854019004524,8564.208624435443,9524.446907784051,10484.68662773225,11925.04879915236
5156.0,2323.014437196596,3763.63479954874,4724.050657987233,5684.468258629166,7125.097779065025,8565.730855266074,9526.154785840548,10486.58015305169,11927.22079542987
5157.0,2323.329968104689,3764.228799289299,4724.83030366925,5685.433550293882,7126.341539778671,8567.253085115237,9527.862661825804,10488.47367521011,11929.39278691165
5158.0,2323.645505114317,3764.822803496931,4725.609952728674,5686.398844246314,7127.585301145461,8568.77531398293,9529.570535739826,10490.3671942075,11931.5647735977
5159.0,2323.961048225478,3765.416812171635,4726.389605165503,5687.364140486463,7128.829063165398,8570.297541869151,9531.278407582611,10492.26071004388,11933.73675548801
5160.0,2324.276597438173,3766.010825313413,4727.169260979736,5688.329439014327,7130.072825838479,8571.819768773903,9532.98627735416,10494.15422271924,11935.9087325826
5161.0,2324.592152752402,3766.604842922263,4727.948920171375,5689.294739829909,7131.316589164705,8573.341994697186,9534.694145054476,10496.04773223358,11938.08070488146
5162.0,2324.907714168164,3767.198864998186,4728.728582740418,5690.260042933207,7132.560353144077,8574.864219639,9536.402010683552,10497.94123858689,11940.25267238459
5163.0,2325.223281685461,3767.792891541183,4729.508248686868,5691.225348324221,7133.804117776593,8576.386443599342,9538.109874241396,10499.83474177919,11942.42463509199
5164.0,2325.53885530429,3768.386922551252,4730.287918010721,5692.19065600295,7135.047883062254,8577.908666578214,9539.817735728,10501.72824181046,11944.59659300366
5165.0,2325.854435024654,3768.980958028394,4731.067590711981,5693.155965969396,7136.291649001061,8579.430888575618,9541.525595143372,10503.62173868071,11946.7685461196
5166.0,2326.170020846552,3769.574997972609,4731.847266790644,5694.121278223559,7137.535415593014,8580.953109591552,9543.233452487506,10505.51523238995,11948.94049443981
5167.0,2326.485612769983,3770.169042383896,4732.626946246713,5695.086592765438,7138.77918283811,8582.475329626015,9544.941307760404,10507.40872293816,11951.11243796429
5168.0,2326.801210794948,3770.763091262257,4733.406629080187,5696.051909595033,7140.022950736351,8583.99754867901,9546.649160962066,10509.30221032535,11953.28437669304
5169.0,2327.116814921447,3771.35714460769,4734.186315291066,5697.017228712344,7141.266719287739,8585.519766750536,9548.357012092492,10511.19569455152,11955.45631062606
5170.0,2327.43242514948,3771.951202420196,4734.966004879352,5697.982550117373,7142.510488492271,8587.04198384059,9550.064861151684,10513.08917561667,11957.62823976336
5171.0,2327.748041479046,3772.545264699776,4735.745697845041,5698.947873810116,7143.754258349948,8588.564199949176,9551.772708139635,10514.9826535208,11959.80016410492
5172.0,2328.063663910146,3773.139331446428,4736.525394188136,5699.913199790576,7144.998028860771,8590.086415076292,9553.480553056354,10516.87612826391,11961.97208365075
5173.0,2328.37929244278,3773.733402660152,4737.305093908634,5700.878528058753,7146.241800024738,8591.608629221937,9555.188395901836,10518.769599846,11964.14399840086
5174.0,2328.694927076948,3774.32747834095,4738.084797006539,5701.843858614646,7147.485571841851,8593.130842386114,9556.896236676082,10520.66306826707,11966.31590835523
5175.0,2329.010567812649,3774.921558488821,4738.864503481849,5702.809191458255,7148.729344312109,8594.65305456882,9558.604075379091,10522.55653352711,11968.48781351387
5176.0,2329.326214649885,3775.515643103764,4739.644213334564,5703.774526589579,7149.973117435512,8596.175265770056,9560.311912010866,10524.44999562614,11970.65971387679
5177.0,2329.641867588654,3776.109732185781,4740.423926564684,5704.739864008621,7151.216891212061,8597.697475989822,9562.019746571406,10526.34345456414,11972.83160944397
5178.0,2329.957526628956,3776.70382573487,4741.203643172208,5705.705203715379,7152.460665641753,8599.21968522812,9563.727579060707,10528.23691034113,11975.00350021543
5179.0,2330.273191770793,3777.297923751032,4741.983363157138,5706.670545709853,7153.704440724591,8600.741893484947,9565.435409478774,10530.13036295709,11977.17538619115
5180.0,2330.588863014163,3777.892026234267,4742.763086519474,5707.635889992043,7154.948216460575,8602.264100760305,9567.143237825603,10532.02381241204,11979.34726737115
5181.0,2330.904540359068,3778.486133184575,4743.542813259214,5708.601236561951,7156.191992849703,8603.786307054193,9568.851064101198,10533.91725870596,11981.51914375542
5182.0,2331.220223805505,3779.080244601956,4744.322543376359,5709.566585419573,7157.435769891978,8605.308512366611,9570.558888305555,10535.81070183886,11983.69101534395
5183.0,2331.535913353477,3779.674360486409,4745.102276870909,5710.531936564913,7158.679547587396,8606.830716697561,9572.266710438678,10537.70414181074,11985.86288213676
5184.0,2331.851609002982,3780.268480837935,4745.882013742864,5711.497289997968,7159.923325935959,8608.352920047038,9573.974530500564,10539.5975786216,11988.03474413384
5185.0,2332.167310754021,3780.862605656534,4746.661753992225,5712.46264571874,7161.167104937669,8609.875122415047,9575.682348491217,10541.49101227144,11990.20660133519
5186.0,2332.483018606594,3781.456734942207,4747.44149761899,5713.428003727227,7162.410884592522,8611.397323801588,9577.39016441063,10543.38444276026,11992.3784537408
5187.0,2332.798732560701,3782.050868694952,4748.221244623161,5714.393364023431,7163.654664900521,8612.919524206656,9579.097978258807,10545.27787008806,11994.55030135069
5188.0,2333.114452616341,3782.64500691477,4749.000995004736,5715.358726607353,7164.898445861666,8614.441723630256,9580.805790035753,10547.17129425483,11996.72214416485
5189.0,2333.430178773515,3783.239149601661,4749.780748763716,5716.324091478989,7166.142227475955,8615.963922072386,9582.513599741456,10549.06471526059,11998.89398218328
5190.0,2333.745911032223,3783.833296755625,4750.560505900104,5717.289458638343,7167.38600974339,8617.486119533047,9584.221407375928,10550.95813310533,12001.06581540598
5191.0,2334.061649392465,3784.427448376661,4751.340266413894,5718.254828085412,7168.62979266397,8619.008316012238,9585.929212939162,10552.85154778904,12003.23764383295
5192.0,2334.37739385424,3785.02160446477,4752.120030305089,5719.220199820197,7169.873576237694,8620.530511509958,9587.63701643116,10554.74495931174,12005.40946746419
5193.0,2334.69314441755,3785.615765019953,4752.89979757369,5720.185573842699,7171.117360464565,8622.05270602621,9589.34481785192,10556.63836767341,12007.58128629971
5194.0,2335.008901082393,3786.209930042208,4753.679568219696,5721.150950152918,7172.361145344579,8623.574899560992,9591.052617201449,10558.53177287406,12009.75310033949
5195.0,2335.32466384877,3786.804099531536,4754.459342243107,5722.116328750852,7173.60493087774,8625.097092114303,9592.76041447974,10560.4251749137,12011.92490958354
5196.0,2335.64043271668,3787.398273487937,4755.239119643924,5723.081709636503,7174.848717064045,8626.619283686146,9594.468209686796,10562.31857379231,12014.09671403186
5197.0,2335.95620493067,3787.992449114634,4756.018897597833,5724.047089958033,7176.092501010387,8628.141471342158,9596.175999860763,10564.21196652057,12016.26851065391
5198.0,2336.271978844122,3788.586624740316,4756.798674417069,5725.012468011226,7177.336280987887,8629.663653328813,9597.883783231688,10566.1053513121,12018.44029763869
5199.0,2336.587758646473,3789.180804617248,4757.578454395762,5725.977848132062,7178.580061395275,8631.185834107555,9599.591564302817,10567.99873271192,12020.61207959388
5200.0,2336.903544337722,3789.774988745428,4758.358237533911,5726.943230320541,7179.823842232549,8632.708013678388,9601.299343074146,10569.89211072004,12022.78385651947
5201.0,2337.21933591787,3790.369177124858,4759.138023831517,5727.908614576665,7181.067623499713,8634.23019204131,9603.007119545677,10571.78548533645,12024.95562841547
5202.0,2337.535133386916,3790.963369755536,4759.917813288579,5728.874000900432,7182.311405196763,8635.752369196322,9604.71489371741,10573.67885656117,12027.12739528188
5203.0,2337.850936744862,3791.557566637464,4760.697605905097,5729.839389291842,7183.5551873237,8637.274545143422,9606.422665589344,10575.57222439417,12029.29915711869
5204.0,2338.166745991706,3792.151767770641,4761.477401681072,5730.804779750896,7184.798969880525,8638.796719882614,9608.13043516148,10577.46558883548,12031.47091392591
5205.0,2338.482561127449,3792.745973155067,4762.257200616503,5731.770172277594,7186.042752867237,8640.318893413893,9609.83820243382,10579.35894988508,12033.64266570354
5206.0,2338.798382152091,3793.340182790741,4763.03700271139,5732.735566871934,7187.286536283837,8641.84106573726,9611.545967406357,10581.25230754298,12035.81441245157
5207.0,2339.114209065632,3793.934396677665,4763.816807965733,5733.700963533918,7188.530320130325,8643.36323685272,9613.2537300791,10583.14566180917,12037.98615417002
5208.0,2339.43004186807,3794.528614815838,4764.596616379534,5734.666362263546,7189.7741044067,8644.885406760266,9614.961490452042,10585.03901268366,12040.15789085887
5209.0,2339.745880559409,3795.12283720526,4765.37642795279,5735.631763060817,7191.017889112962,8646.407575459903,9616.669248525186,10586.93236016645,12042.32962251813
5210.0,2340.061725139645,3795.717063845931,4766.156242685503,5736.597165925731,7192.261674249111,8647.92974295163,9618.377004298532,10588.82570425753,12044.50134914779
5211.0,2340.377575608781,3796.311294737851,4766.936060577673,5737.562570858289,7193.505459815149,8649.451909235446,9620.084757772082,10590.71904495691,12046.67307074786
5212.0,2340.693431966815,3796.90552988102,4767.715881629299,5738.527977858491,7194.749245811074,8650.97407431135,9621.792508945831,10592.61238226458,12048.84478731834
5213.0,2341.009294213748,3797.499769275439,4768.495705840381,5739.493386926336,7195.993032236885,8652.496238179345,9623.500257819782,10594.50571618055,12051.01649885923
5214.0,2341.32516234958,3798.094012921106,4769.275533210919,5740.458798061824,7197.236819092586,8654.018400839428,9625.208004393937,10596.39904670482,12053.18820537053
5215.0,2341.64103637431,3798.688260818023,4770.055363740914,5741.424211264957,7198.480606378173,8655.5405622916,9626.915748668293,10598.29237383738,12055.35990685223
5216.0,2341.95691628794,3799.282512966188,4770.835197430366,5742.389626535732,7199.724394093648,8657.062722535864,9628.623490642847,10600.18569757824,12057.53160330434
5217.0,2342.272802090468,3799.876769365602,4771.615034279273,5743.35504387415,7200.96818223901,8658.584881572217,9630.331230317606,10602.0790179274,12059.70329472685
5218.0,2342.588693781895,3800.471030016266,4772.394874287637,5744.320463280213,7202.211970814259,8660.107039400657,9632.038967692566,10603.97233488485,12061.87498111978
5219.0,2342.90459136222,3801.065294918179,4773.174717455458,5745.285884753919,7203.455759819397,8661.629196021187,9633.746702767728,10605.8656484506,12064.04666248311
5220.0,2343.220494831444,3801.659564071341,4773.954563782735,5746.251308295268,7204.699549254421,8663.151351433806,9635.454435543092,10607.75895862464,12066.21833881685
5221.0,2343.536404189567,3802.253837475751,4774.734413269468,5747.216733904261,7205.943339119333,8664.673505638515,9637.162166018656,10609.65226540698,12068.39001012099
5222.0,2343.852319436589,3802.848115131411,4775.514265915658,5748.182161580898,7207.187129414133,8666.195658635314,9638.869894194424,10611.54556879762,12070.56167639555
5223.0,2344.168240572509,3803.44239703832,4776.294121721304,5749.147591325177,7208.43092013882,8667.717810424201,9640.577620070391,10613.43886879655,12072.73333764051
5224.0,2344.484167597328,3804.036683196478,4777.073980686407,5750.1130231371,7209.674711293394,8669.239961005178,9642.285343646565,10615.33216540378,12074.90499385587
5225.0,2344.800100511047,3804.630973605886,4777.853842810965,5751.078457016666,7210.918502877856,8670.762110378244,9643.993064922934,10617.22545861931,12077.07664504165
5226.0,2345.116039313663,3805.225268266542,4778.633708094981,5752.043892963878,7212.162294892206,8672.2842585434,9645.700783899509,10619.11874844313,12079.24829119783
5227.0,2345.431984005178,3805.819567178447,4779.413576538452,5753.009330978731,7213.406087336443,8673.806405500645,9647.408500576284,10621.01203487525,12081.41993232442
5228.0,2345.747934585593,3806.413870341601,4780.19344814138,5753.974771061227,7214.649880210567,8675.328551249979,9649.11621495326,10622.90531791566,12083.59156842142
5229.0,2346.063891054906,3807.008177756005,4780.973322903765,5754.940213211367,7215.893673514579,8676.850695791403,9650.823927030438,10624.79859756437,12085.76319948882
5230.0,2346.379853413118,3807.602489421657,4781.753200825605,5755.905657429153,7217.137467248478,8678.372839124915,9652.531636807818,10626.69187382138,12087.93482552663
5231.0,2346.695821660228,3808.196805338559,4782.533081906902,5756.871103714579,7218.381261412265,8679.894981250518,9654.2393442854,10628.58514668668,12090.10644653485
5232.0,2347.011795796238,3808.791125506709,4783.312966147656,5757.83655206765,7219.62505600594,8681.41712216821,9655.947049463184,10630.47841616028,12092.27806251348
5233.0,2347.327775821145,3809.385449926109,4784.092853547866,5758.802002488365,7220.868851029501,8682.939261877991,9657.65475234117,10632.37168224218,12094.44967346251
